"","qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"3302","group_2302","NC_002945.4",100,29,0,0,99,127,3132535,3132507,1.49e-07,54.7
"3303","group_2303","NC_002945.4",100,351,0,0,1,351,2249381,2249731,0,649
"3304","rplK","NC_002945.4",100,429,0,0,1,429,736258,736686,0,793
"3305","rpsR1_2~~~~~~rpsR2","NC_002945.4",99.78,454,0,1,1,453,2302677,2302224,0,832
"3306","uppP","NC_002945.4",99.882,849,1,0,1,849,2381665,2380817,0,1563
"3307","group_2306","NC_002945.4",100,324,0,0,1,324,1243032,1243355,4.7e-172,599
"3308","group_2308","NC_002945.4",100,1548,0,0,1,1548,205423,206970,0,2859
"3309","aam","NC_002945.4",100,1488,0,0,1,1488,3504523,3506010,0,2748
"3310","group_2310","NC_002945.4",100,612,0,0,1,612,3250880,3251491,0,1131
"3311","group_2311","NC_002945.4",99.262,271,2,0,180,450,3252602,3252332,4.17e-139,490
"3312","group_2311","NC_002945.4",100,217,0,0,124,340,3252601,3252385,2.01e-112,401
"3313","group_2311","NC_002945.4",99.083,218,2,0,9,226,3252602,3252385,1.21e-109,392
"3314","group_2311","NC_002945.4",99.078,217,2,0,67,283,3252601,3252385,4.35e-109,390
"3315","group_2311","NC_002945.4",100,169,0,0,1,169,3252553,3252385,9.68e-86,313
"3316","group_2311","NC_002945.4",98.75,160,2,0,238,397,3252601,3252442,2.11e-77,285
"3317","group_2311","NC_002945.4",99.107,112,1,0,1,112,3252496,3252385,2.19e-52,202
"3318","group_2311","NC_002945.4",100,103,0,0,295,397,3252601,3252499,4.73e-49,191
"3319","group_2311","NC_002945.4",98.182,55,1,0,1,55,3252439,3252385,1.06e-20,97.1
"3320","group_2311","NC_002945.4",100,47,0,0,351,397,3252602,3252556,6.39e-18,87.9
"3321","pknB","NC_002945.4",100,1881,0,0,1,1881,17469,15589,0,3474
"3322","group_2312","NC_002945.4",100,558,0,0,1,558,533373,533930,0,1031
"3323","group_2313","NC_002945.4",99.894,939,1,0,1,939,3806992,3806054,0,1729
"3324","mmpS3_1","NC_002945.4",100,294,0,0,1,294,3545493,3545786,2.01e-155,544
"3325","sigC","NC_002945.4",100,564,0,0,1,564,2315262,2315825,0,1042
"3326","moaE2_1~~~~~~moaE2_2","NC_002945.4",100,1179,0,0,1,1179,528340,527162,0,2178
"3327","group_5","NC_002945.4",100,1359,0,0,1,1359,2954938,2953580,0,2510
"3328","group_2315","NC_002945.4",100,450,0,0,1,450,1765084,1764635,0,832
"3329","group_2324","NC_002945.4",100,819,0,0,1,819,2554900,2554082,0,1513
"3330","group_2322","NC_002945.4",100,1152,0,0,1,1152,236254,237405,0,2128
"3331","group_2321","NC_002945.4",100,438,0,0,1,438,3432809,3432372,0,809
"3332","group_2325","NC_002945.4",100,576,0,0,1,576,881531,882106,0,1064
"3333","group_2326","NC_002945.4",99.938,1620,1,0,1,1620,3355814,3357433,0,2987
"3334","group_2327","NC_002945.4",100,1077,0,0,1,1077,3359262,3358186,0,1989
"3335","mca_1~~~~~~mshB_1","NC_002945.4",100,672,0,0,1,672,392281,391610,0,1242
"3336","group_2328","NC_002945.4",99.922,2580,1,1,1,2580,1364003,1361425,0,4752
"3337","group_2329","NC_002945.4",100,717,0,0,1,717,2748142,2748858,0,1325
"3338","group_2330","NC_002945.4",99.07,645,0,1,1,645,883903,883265,0,1153
"3339","group_2332","NC_002945.4",100,663,0,0,1,663,388918,389580,0,1225
"3340","group_2333","NC_002945.4",99.871,777,1,0,1,777,388111,387335,0,1430
"3341","group_3023","NC_002945.4",100,2157,0,0,1,2157,3609524,3611680,0,3984
"3342","group_3026","NC_002945.4",100,1185,0,0,1,1185,3612446,3613630,0,2189
"3343","acce5","NC_002945.4",96.129,465,8,5,1,465,3622703,3623157,0,750
"3344","acce5","NC_002945.4",100,131,0,0,1,131,3622729,3622859,1.33e-64,243
"3345","acce5","NC_002945.4",87.5,152,8,3,25,175,3622789,3622930,2.97e-41,165
"3346","acce5","NC_002945.4",100,71,0,0,97,167,3622753,3622823,3.01e-31,132
"3347","acce5","NC_002945.4",100,62,0,0,169,230,3622726,3622787,3.03e-26,115
"3348","acce5","NC_002945.4",100,59,0,0,1,59,3622864,3622922,1.41e-24,110
"3349","acce5","NC_002945.4",83.621,116,8,7,133,238,3622753,3622867,3.06e-21,99
"3350","acce5","NC_002945.4",82.407,108,8,3,25,131,3622825,3622922,8.56e-17,84.2
"3351","acce5","NC_002945.4",100,35,0,0,196,230,3622789,3622823,3.1e-11,65.8
"3352","acce5","NC_002945.4",100,35,0,0,61,95,3622888,3622922,3.1e-11,65.8
"3353","acce5","NC_002945.4",86.667,60,3,4,166,221,3622697,3622755,4.01e-10,62.1
"3354","group_2337","NC_002945.4",100,252,0,0,1,252,3440660,3440911,3.79e-132,466
"3355","group_3027","NC_002945.4",99.837,615,1,0,1,615,3667987,3667373,0,1131
"3356","group_3028","NC_002945.4",99.628,538,1,1,1,537,3669183,3668646,0,981
"3357","group_2338","NC_002945.4",100,204,0,0,1,204,3208978,3208775,1.45e-105,377
"3358","group_2338","NC_002945.4",89.655,203,21,0,1,203,3214392,3214190,5.47e-70,259
"3359","rplR","NC_002945.4",100,369,0,0,1,369,815762,816130,0,682
"3360","group_2339","NC_002945.4",99.958,2409,1,0,1,2409,4332565,4334973,0,4444
"3361","group_2340","NC_002945.4",100,606,0,0,1,606,3851965,3851360,0,1120
"3362","group_2341","NC_002945.4",97.81,959,3,1,65,1023,1092419,1091479,0,1639
"3363","baiE","NC_002945.4",99.851,673,0,1,1,672,380178,379506,0,1236
"3364","group_2343","NC_002945.4",100,630,0,0,1,630,2934634,2935263,0,1164
"3365","hddA~~~hdda","NC_002945.4",99.906,1069,0,1,1,1068,138551,139619,0,1967
"3366","devS","NC_002945.4",99.901,2013,2,0,1,2013,3457449,3455437,0,3707
"3367","suhB","NC_002945.4",100,873,0,0,1,873,2977783,2976911,0,1613
"3368","group_2346","NC_002945.4",100,729,0,0,1,729,1135910,1135182,0,1347
"3369","dap_1","NC_002945.4",100,1230,0,0,1,1230,479575,478346,0,2272
"3370","group_2354","NC_002945.4",100,489,0,0,1,489,2269938,2270426,0,904
"3371","group_2352","NC_002945.4",100,318,0,0,1,318,1867674,1867357,9.97e-169,588
"3372","irtA~~~irta","NC_002945.4",100,2580,0,0,1,2580,1515491,1518070,0,4765
"3373","group_2357","NC_002945.4",100,342,0,0,1,342,507921,507580,0,632
"3374","leuS","NC_002945.4",99.966,2965,0,1,1,2964,43491,46455,0,5469
"3375","cobB_1~~~cobB_2","NC_002945.4",99.637,1377,2,1,1,1377,3118449,3117076,0,2512
"3376","group_2358","NC_002945.4",99.8,501,1,0,1,501,4018133,4018633,0,920
"3377","vapc40","NC_002945.4",100,405,0,0,1,405,2897602,2898006,0,749
"3378","group_2359","NC_002945.4",100,1035,0,0,1,1035,2406590,2405556,0,1912
"3379","group_2361","NC_002945.4",100,855,0,0,1,855,384662,385516,0,1580
"3380","glpQ2","NC_002945.4",100,795,0,0,1,795,386997,386203,0,1469
"3381","group_2363","NC_002945.4",100,1038,0,0,1,1038,4033490,4034527,0,1917
"3382","moeA1","NC_002945.4",99.922,1281,1,0,1,1281,1110748,1112028,0,2361
"3383","group_2885","NC_002945.4",100,801,0,0,1,801,3550445,3549645,0,1480
"3384","group_2364","NC_002945.4",100,927,0,0,1,927,1731267,1732193,0,1712
"3385","group_2365","NC_002945.4",99.927,1368,0,1,1,1368,163556,164922,0,2519
"3386","group_2366","NC_002945.4",100,2013,0,0,1,2013,1297447,1299459,0,3718
"3387","group_2367","NC_002945.4",99.818,549,0,1,1,549,1300649,1300102,0,1007
"3388","group_2368","NC_002945.4",100,1350,0,0,1,1350,395075,393726,0,2494
"3389","group_2369","NC_002945.4",100,897,0,0,1,897,449060,448164,0,1657
"3390","group_2370","NC_002945.4",99.921,1273,0,1,1,1272,447551,446279,0,2344
"3391","group_2372","NC_002945.4",100,912,0,0,1,912,2213228,2212317,0,1685
"3392","scmP~~~~~~amiA1","NC_002945.4",100,1170,0,0,1,1170,3651743,3650574,0,2161
"3393","group_2373","NC_002945.4",100,276,0,0,1,276,567515,567790,1.91e-145,510
"3394","group_2375","NC_002945.4",99.887,886,0,1,1,885,98400,99285,0,1629
"3395","group_2376","NC_002945.4",99.854,684,1,0,1,684,86485,87168,0,1258
"3396","group_2377","NC_002945.4",100,309,0,0,1,309,519752,520060,9.74e-164,571
"3397","group_2378","NC_002945.4",100,837,0,0,1,837,2379496,2378660,0,1546
"3398","group_2379","NC_002945.4",99.928,1380,1,0,1,1380,3296263,3294884,0,2543
"3399","group_2379","NC_002945.4",83.466,1379,212,12,10,1380,3062533,3061163,0,1269
"3400","group_2379","NC_002945.4",80.903,1351,239,17,40,1380,3156434,3155093,0,1048
"3401","group_2379","NC_002945.4",82.133,1097,188,7,10,1102,4243462,4242370,0,933
"3402","group_2379","NC_002945.4",88.462,286,33,0,1095,1380,922410,922695,3.03e-95,346
"3403","group_2379","NC_002945.4",94.262,122,7,0,1259,1380,4242376,4242255,1.94e-47,187
"3404","group_2381","NC_002945.4",99.887,882,1,0,1,882,1168149,1169030,0,1624
"3405","group_2382","NC_002945.4",100,1845,0,0,1,1845,3146018,3147862,0,3408
"3406","rkpK","NC_002945.4",100,1332,0,0,1,1332,390290,391621,0,2460
"3407","group_2384","NC_002945.4",100,453,0,0,1,453,426869,427321,0,837
"3408","group_2388","NC_002945.4",100,1332,0,0,1,1332,1817720,1816389,0,2460
"3409","appC_2~~~appC_1~~~appC~~~cydA","NC_002945.4",99.936,1551,1,0,1,1551,1815662,1814112,0,2859
"3410","group_2389","NC_002945.4",99.921,1260,1,0,1,1260,2724146,2722887,0,2322
"3411","vapb40","NC_002945.4",100,246,0,0,1,246,2897360,2897605,7.99e-129,455
"3412","group_3532","NC_002945.4",99.485,194,1,0,11,204,3280758,3280565,2.44e-98,353
"3413","group_3532","NC_002945.4",97,100,1,2,1,98,3280669,3280570,3.41e-42,167
"3414","group_3532","NC_002945.4",95.098,102,4,1,97,198,644057,643957,5.71e-40,159
"3415","group_3532","NC_002945.4",95.652,92,4,0,108,199,271271,271180,1.24e-36,148
"3416","group_3532","NC_002945.4",95.556,90,2,2,110,199,3280758,3280671,5.75e-35,143
"3417","group_3532","NC_002945.4",92.784,97,5,1,9,103,271271,271175,7.44e-34,139
"3418","group_3532","NC_002945.4",91.919,99,5,3,1,97,644054,643957,9.62e-33,135
"3419","group_3532","NC_002945.4",82.609,161,6,2,1,161,2054305,2054443,7.49e-29,122
"3420","group_3532","NC_002945.4",94.521,73,4,0,89,161,2054294,2054366,4.51e-26,113
"3421","group_3532","NC_002945.4",96.774,62,2,0,1,62,2054382,2054443,2.71e-23,104
"3422","group_3532","NC_002945.4",91.892,74,4,2,91,163,3034032,3034104,9.76e-23,102
"3423","group_3532","NC_002945.4",93.846,65,2,2,1,64,3034041,3034104,4.54e-21,97.1
"3424","group_3532","NC_002945.4",81.132,106,11,4,96,192,3663943,3663838,5.91e-15,76.8
"3425","group_3532","NC_002945.4",94,50,1,2,108,157,3121503,3121456,2.13e-14,75
"3426","group_3532","NC_002945.4",94,50,1,2,9,58,3121503,3121456,2.13e-14,75
"3427","group_3532","NC_002945.4",81.25,96,9,4,8,94,3663932,3663837,9.9e-13,69.4
"3428","pycA","NC_002945.4",99.681,3443,7,4,1,3441,3284147,3280707,0,6294
"3429","pycA","NC_002945.4",98.684,76,1,0,3366,3441,3280683,3280608,1.8e-31,135
"3430","pycA","NC_002945.4",93.421,76,5,0,3366,3441,2054368,2054443,8.42e-25,113
"3431","pycA","NC_002945.4",96.875,64,2,0,3377,3440,644057,643994,3.92e-23,108
"3432","pycA","NC_002945.4",93.151,73,5,0,3369,3441,2054294,2054366,3.92e-23,108
"3433","yidC","NC_002945.4",99.916,1186,0,1,1,1185,4348441,4347256,0,2183
"3434","group_2391","NC_002945.4",100,675,0,0,1,675,4346574,4345900,0,1247
"3435","ppsB_1","NC_002945.4",99.833,1797,0,1,1,1797,1350607,1352400,0,3299
"3436","rska","NC_002945.4",99.881,843,0,1,1,843,534808,533967,0,1550
"3437","group_2392","NC_002945.4",100,1794,0,0,1,1794,2009346,2007553,0,3314
"3438","malQ_2~~~malQ_1~~~malQ","NC_002945.4",100,2184,0,0,1,2184,2012352,2010169,0,4034
"3439","erm37","NC_002945.4",99.63,541,1,1,1,541,2215006,2215545,0,987
"3440","iniC","NC_002945.4",99.933,1482,1,0,1,1482,413787,415268,0,2732
"3441","group_2393","NC_002945.4",100,540,0,0,1,540,836803,836264,0,998
"3442","group_2395","NC_002945.4",100,546,0,0,1,546,3111153,3111698,0,1009
"3443","mscL","NC_002945.4",99.641,557,0,1,1,555,1101959,1101403,0,1016
"3444","group_2396","NC_002945.4",99.896,966,1,0,1,966,52681,51716,0,1779
"3445","rpoA","NC_002945.4",100,1040,0,0,101,1140,3830616,3829577,0,1921
"3446","rpoA","NC_002945.4",100,107,0,0,1,107,3830292,3830398,7.38e-51,198
"3447","PPE41","NC_002945.4",100,585,0,0,1,585,2700494,2699910,0,1081
"3448","ahpC","NC_002945.4",100,588,0,0,1,588,2698767,2699354,0,1086
"3449","group_2400","NC_002945.4",100,825,0,0,1,825,1581138,1580314,0,1524
"3450","fmt","NC_002945.4",100,939,0,0,1,939,1582882,1583820,0,1735
"3451","group_2401","NC_002945.4",100,357,0,0,1,357,303778,304134,0,660
"3452","group_2919","NC_002945.4",100,1227,0,0,1,1227,3618859,3617633,0,2266
"3453","group_2919","NC_002945.4",95.652,69,2,1,1153,1221,3034048,3034115,3.84e-24,110
"3454","group_2919","NC_002945.4",94.286,70,4,0,1152,1221,2441841,2441910,1.38e-23,108
"3455","group_2919","NC_002945.4",93.22,59,4,0,1155,1213,644046,643988,1.8e-17,87.9
"3456","group_2919","NC_002945.4",100,30,0,0,1198,1227,154344,154373,5.07e-08,56.5
"3457","group_2919","NC_002945.4",100,30,0,0,1198,1227,154397,154426,5.07e-08,56.5
"3458","group_2402","NC_002945.4",100,768,0,0,1,768,2177262,2176495,0,1419
"3459","group_2403","NC_002945.4",99.906,1066,0,1,1,1065,3149799,3148734,0,1962
"3460","rlmN","NC_002945.4",99.913,1152,1,0,1,1152,3151605,3150454,0,2122
"3461","rlmN","NC_002945.4",95.402,87,2,2,1054,1139,3150495,3150410,1.65e-32,137
"3462","rlmN","NC_002945.4",93.023,43,1,2,1111,1152,3150552,3150511,1.02e-09,62.1
"3463","group_2404","NC_002945.4",100,483,0,0,1,483,4246442,4246924,0,893
"3464","group_2405","NC_002945.4",99.55,222,1,0,1,222,1776303,1776082,7.29e-114,405
"3465","group_2406","NC_002945.4",100,606,0,0,1,606,1589283,1589888,0,1120
"3466","group_2407","NC_002945.4",100,309,0,0,1,309,2139585,2139893,9.74e-164,571
"3467","group_2408","NC_002945.4",100,243,0,0,1,243,429308,429550,3.67e-127,449
"3468","group_2408","NC_002945.4",87.838,148,18,0,78,225,430783,430930,2.47e-44,174
"3469","pcnA","NC_002945.4",100,1443,0,0,1,1443,4331446,4330004,0,2665
"3470","ppk2_1~~~ppk2~~~ppk2_2","NC_002945.4",100,888,0,0,1,888,3568766,3567879,0,1640
"3471","group_2927","NC_002945.4",99.914,1159,0,1,1,1158,3567263,3566105,0,2134
"3472","vapb27","NC_002945.4",100,237,0,0,1,237,699045,698809,7.73e-124,438
"3473","group_2412","NC_002945.4",100,654,0,0,1,654,3796753,3796100,0,1208
"3474","group_2413","NC_002945.4",100,939,0,0,1,939,2426710,2425772,0,1735
"3475","menH_2","NC_002945.4",100,903,0,0,1,903,3842959,3842057,0,1668
"3476","group_2414","NC_002945.4",99.902,1023,1,0,1,1023,166017,167039,0,1884
"3477","group_2415","NC_002945.4",99.823,565,0,1,1,564,2179296,2178732,0,1037
"3478","group_2416","NC_002945.4",100,408,0,0,1,408,968358,968765,0,754
"3479","group_2417","NC_002945.4",99.869,766,0,1,1,765,2067932,2068697,0,1408
"3480","group_2418","NC_002945.4",100,1242,0,0,1,1242,3249449,3250690,0,2294
"3481","group_2419","NC_002945.4",100,687,0,0,1,687,1160536,1159850,0,1269
"3482","group_2420","NC_002945.4",100,1524,0,0,1,1524,550694,552217,0,2815
"3483","group_2421","NC_002945.4",99.818,1647,3,0,1,1647,976403,974757,0,3025
"3484","proS","NC_002945.4",100,1881,0,0,1,1881,3114064,3112184,0,3474
"3485","group_2423","NC_002945.4",100,420,0,0,1,420,3179174,3178755,0,776
"3486","group_2424","NC_002945.4",100,771,0,0,1,771,564512,563742,0,1424
"3487","group_2939","NC_002945.4",99.873,790,0,1,1,789,3573408,3572619,0,1452
"3488","rutD~~~rutD_1","NC_002945.4",100,972,0,0,1,972,3502480,3501509,0,1796
"3489","group_2429","NC_002945.4",99.848,1317,1,1,1,1317,609892,611207,0,2420
"3490","group_2430","NC_002945.4",100,1140,0,0,1,1140,3425506,3426645,0,2106
"3491","lprH","NC_002945.4",99.841,630,1,0,1,630,1593412,1594041,0,1158
"3492","group_2431","NC_002945.4",100,822,0,0,1,822,703183,704004,0,1519
"3493","group_2431","NC_002945.4",81.337,793,135,10,3,791,3062613,3061830,0,632
"3494","group_2431","NC_002945.4",82.006,678,108,13,106,776,3156446,3155776,4.53e-161,564
"3495","group_2432","NC_002945.4",99.964,2761,0,1,1,2760,2741385,2744145,0,5092
"3496","group_2434","NC_002945.4",100,225,0,0,1,225,2295841,2295617,3.42e-117,416
"3497","group_2435","NC_002945.4",100,1443,0,0,1,1443,3316127,3317569,0,2665
"3498","adhE1","NC_002945.4",99.911,1119,1,0,1,1119,193292,192174,0,2061
"3499","rplM","NC_002945.4",100,588,0,0,1,588,3814649,3814062,0,1086
"3500","higb","NC_002945.4",100,354,0,0,1,354,2197787,2198140,0,654
"3501","group_2437","NC_002945.4",100,705,0,0,1,705,2118285,2118989,0,1303
"3502","xthA","NC_002945.4",100,876,0,0,1,876,517911,517036,0,1618
"3503","xthA","NC_002945.4",95,40,2,0,29,68,3099041,3099002,2.15e-10,63.9
"3504","xthA","NC_002945.4",96.97,33,1,0,37,69,3132424,3132392,3.6e-08,56.5
"3505","xthA","NC_002945.4",96.97,33,0,1,38,69,3035565,3035533,1.29e-07,54.7
"3506","xthA","NC_002945.4",100,29,0,0,37,65,3132478,3132450,1.29e-07,54.7
"3507","xthA","NC_002945.4",100,29,0,0,37,65,3132532,3132504,1.29e-07,54.7
"3508","xthA","NC_002945.4",100,28,0,0,41,68,3035505,3035478,4.65e-07,52.8
"3509","group_2439","NC_002945.4",100,456,0,0,1,456,193307,193762,0,843
"3510","group_2440","NC_002945.4",99.947,1872,1,0,1,1872,817485,819356,0,3452
"3511","sigF_1~~~sigF_2~~~sigF","NC_002945.4",100,786,0,0,1,786,3627889,3627104,0,1452
"3512","gloB_2","NC_002945.4",99.874,795,1,0,1,795,1833467,1832673,0,1463
"3513","PE12_2~~~PE12_1~~~PE12","NC_002945.4",100,927,0,0,1,927,1304082,1303156,0,1712
"3514","lpqX","NC_002945.4",100,558,0,0,1,558,1372192,1372749,0,1031
"3515","group_2444","NC_002945.4",99.951,2040,0,1,1,2040,2266804,2264766,0,3760
"3516","group_2446","NC_002945.4",99.916,1194,1,0,1,1194,2050214,2049021,0,2200
"3517","vapb33","NC_002945.4",100,270,0,0,1,270,1385541,1385810,4.03e-142,499
"3518","group_2449","NC_002945.4",100,459,0,0,1,459,2899801,2900259,0,848
"3519","group_2451","NC_002945.4",100,570,0,0,1,570,2675749,2676318,0,1053
"3520","fadD30","NC_002945.4",100,1758,0,0,1,1758,484995,486752,0,3247
"3521","mmpL1_1","NC_002945.4",99.944,1789,0,1,1,1788,484249,482461,0,3297
"3522","mmpL1_1","NC_002945.4",74.016,254,57,8,309,558,1750917,1751165,1.57e-19,95.3
"3523","group_3533","NC_002945.4",100,315,0,0,1,315,1470941,1470627,4.59e-167,582
"3524","group_3533","NC_002945.4",100,315,0,0,1,315,4194709,4195023,4.59e-167,582
"3525","group_3533","NC_002945.4",85.079,315,47,0,1,315,834358,834672,1.11e-88,322
"3526","group_2455","NC_002945.4",99.845,646,0,1,1,646,2445706,2445062,0,1186
"3527","rpsD","NC_002945.4",100,547,0,0,1,547,3831373,3830827,0,1011
"3528","gdh_1","NC_002945.4",100,4872,0,0,1,4872,2754833,2749962,0,8997
"3529","group_2456","NC_002945.4",100,468,0,0,1,468,2091451,2091918,0,865
"3530","vapb19","NC_002945.4",100,273,0,0,1,273,2840455,2840727,8.77e-144,505
"3531","group_2457","NC_002945.4",100,1035,0,0,1,1035,1504043,1505077,0,1912
"3532","group_2458","NC_002945.4",100,927,0,0,1,927,167901,168827,0,1712
"3533","rsdA","NC_002945.4",100,918,0,0,1,918,3790104,3789187,0,1696
"3534","group_2460","NC_002945.4",100,753,0,0,1,753,2952882,2952130,0,1391
"3535","group_2462","NC_002945.4",100,674,0,0,1,674,680318,679645,0,1245
"3536","group_2462","NC_002945.4",100,55,0,0,675,729,679556,679502,3.77e-22,102
"3537","atsAa~~~atsAb","NC_002945.4",99.958,2364,1,0,1,2364,808157,810520,0,4361
"3538","group_2463","NC_002945.4",99.074,108,1,0,1,108,2200750,2200857,7.53e-51,195
"3539","group_2464","NC_002945.4",99.801,502,0,1,1,501,2067469,2067970,0,920
"3540","group_2465","NC_002945.4",99.882,849,1,0,1,849,2204234,2205082,0,1563
"3541","icd2_2~~~icd2_1","NC_002945.4",100,2238,0,0,1,2238,74538,72301,0,4133
"3542","group_2466","NC_002945.4",100,237,0,0,1,237,2193657,2193893,7.73e-124,438
"3543","group_2467","NC_002945.4",99.884,865,0,1,1,864,3403593,3402729,0,1591
"3544","group_2468","NC_002945.4",99.956,2281,0,1,1,2280,3400031,3402311,0,4205
"3545","vapb10","NC_002945.4",100,270,0,0,1,270,1575495,1575226,4.03e-142,499
"3546","gph_2~~~hdpA","NC_002945.4",100,831,0,0,1,831,1369993,1369163,0,1535
"3547","group_2470","NC_002945.4",99.837,613,0,1,1,613,1804012,1804623,0,1125
"3548","lgt_1~~~lgt_2~~~lgt","NC_002945.4",99.929,1410,1,0,1,1410,1802943,1804352,0,2599
"3549","group_2471","NC_002945.4",100,606,0,0,1,606,161060,161665,0,1120
"3550","group_2472","NC_002945.4",99.51,408,1,1,1,408,162457,162863,0,741
"3551","dhmA","NC_002945.4",100,831,0,0,1,831,86501,85671,0,1535
"3552","metC","NC_002945.4",100,1173,0,0,1,1173,84031,85203,0,2167
"3553","group_2475","NC_002945.4",100,1068,0,0,1,1068,2867820,2866753,0,1973
"3554","csor_2","NC_002945.4",100,270,0,0,1,270,1994586,1994855,4.03e-142,499
"3555","group_2478","NC_002945.4",100,819,0,0,1,819,1540837,1541655,0,1513
"3556","gpgp_2~~~gpgp_1~~~gpgp","NC_002945.4",99.851,672,1,0,1,672,2690395,2689724,0,1236
"3557","higB2_2","NC_002945.4",100,606,0,0,1,606,2251050,2250445,0,1120
"3558","moaA1_1~~~~~~moaA1_3","NC_002945.4",99.923,1291,0,1,1,1290,3670941,3669651,0,2377
"3559","group_2479","NC_002945.4",100,699,0,0,1,699,1241586,1242284,0,1291
"3560","yqeY","NC_002945.4",100,465,0,0,1,465,4072116,4071652,0,859
"3561","group_2482","NC_002945.4",99.537,432,0,1,1,432,1470158,1470587,0,785
"3562","group_2483","NC_002945.4",100,1041,0,0,1,1041,3125080,3126120,0,1923
"3563","group_2484","NC_002945.4",100,381,0,0,1,381,1511367,1510987,0,704
"3564","group_2485","NC_002945.4",100,610,0,0,3,612,1510022,1510631,0,1127
"3565","group_2486","NC_002945.4",99.805,513,1,0,1,513,429890,430402,0,942
"3566","lppJ_2~~~lppJ_1~~~lppJ","NC_002945.4",100,573,0,0,1,573,2323594,2324166,0,1059
"3567","group_2488","NC_002945.4",100,279,0,0,1,279,2133068,2133346,4.15e-147,516
"3568","cocE_1","NC_002945.4",99.939,1650,1,0,1,1650,3069380,3071029,0,3042
"3569","group_2490","NC_002945.4",100,903,0,0,1,903,2196021,2195119,0,1668
"3570","gabT_1~~~~~~gabT","NC_002945.4",100,1350,0,0,1,1350,2888219,2889568,0,2494
"3571","group_3049","NC_002945.4",100,657,0,0,1,657,896458,895802,0,1214
