qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
group_1137,NC_002945.4,100,1272,0,0,1,1272,2169840,2168569,0,2350
group_1834,NC_002945.4,99.884,864,1,0,1,864,2167668,2168531,0,1591
group_1564,NC_002945.4,100,465,0,0,1,465,2167570,2167106,0,859
group_1536,NC_002945.4,100,1002,0,0,1,1002,2164694,2163693,0,1851
group_1005,NC_002945.4,100,558,0,0,1,558,2162919,2163476,0,1031
csoR_2,NC_002945.4,100,270,0,0,1,270,1994586,1994855,4.03E-142,499
group_2104,NC_002945.4,100,390,0,0,1,390,1994893,1995282,0,721
group_1807,NC_002945.4,100,93,0,0,1,93,1998737,1998829,2.93E-44,172
group_1217,NC_002945.4,100,1206,0,0,1,1206,1998826,2000031,0,2228
group_1115,NC_002945.4,100,1287,0,0,1,1287,2000028,2001314,0,2377
group_1342,NC_002945.4,100,285,0,0,1,285,2001530,2001814,1.96E-150,527
phy,NC_002945.4,100,819,0,0,1,819,2004039,2004857,0,1513
group_969,NC_002945.4,100,561,0,0,1,561,2005422,2004862,0,1037
group_1654,NC_002945.4,99.778,450,1,0,1,450,2007397,2006948,0,826
group_456,NC_002945.4,100,1794,0,0,1,1794,2009346,2007553,0,3314
eccB5,NC_002945.4,100,1521,0,0,1,1521,2012607,2014127,0,2809
eccC5_2,NC_002945.4,99.976,4176,1,0,1,4176,2014124,2018299,0,7707
group_1253,NC_002945.4,99.915,1182,1,0,1,1182,2019495,2018314,0,2178
group_9,NC_002945.4,100,204,0,0,1,204,2019695,2019898,1.45E-105,377
leuB,NC_002945.4,100,1029,0,0,1,1029,3314514,3313486,0,1901
serA,NC_002945.4,100,1572,0,0,1,1572,3316082,3314511,0,2904
group_886,NC_002945.4,100,1443,0,0,1,1443,3316127,3317569,0,2665
group_1580,NC_002945.4,100,462,0,0,1,462,3317842,3318303,0,854
group_1092,NC_002945.4,100,303,0,0,1,303,3318279,3318581,2.06E-160,560
group_1584,NC_002945.4,100,966,0,0,1,966,3318629,3319594,0,1784
group_1686,NC_002945.4,100,99,0,0,1,99,3320445,3320347,1.46E-47,183
ilvC,NC_002945.4,100,1014,0,0,1,1014,3321625,3320612,0,1873
ilvH,NC_002945.4,100,507,0,0,1,507,3322157,3321651,0,937
ilvB1,NC_002945.4,100,1857,0,0,1,1857,3324013,3322157,0,3430
group_2046,NC_002945.4,100,786,0,0,1,786,3325505,3324720,0,1452
group_1135,NC_002945.4,100,1275,0,0,1,1275,3325583,3326857,0,2355
gatB,NC_002945.4,100,1530,0,0,1,1530,3329820,3328291,0,2826
pfkA,NC_002945.4,100,1032,0,0,1,1032,3330881,3329850,0,1906
gatA,NC_002945.4,100,1485,0,0,1,1485,3332461,3330977,0,2743
group_34,NC_002945.4,100,666,0,0,1,666,3332833,3333498,0,1230
ligA,NC_002945.4,100,2076,0,0,1,2076,3335647,3333572,0,3834
group_1513,NC_002945.4,100,1014,0,0,1,1014,3336691,3335678,0,1873
group_320,NC_002945.4,100,630,0,0,1,630,3336785,3337414,0,1164
regX3,NC_002945.4,100,684,0,0,1,684,581960,582643,0,1264
group_395,NC_002945.4,100,1890,0,0,1,1890,584529,582640,0,3491
group_506,NC_002945.4,100,330,0,0,1,330,584855,584526,2.21E-175,610
group_2208,NC_002945.4,100,717,0,0,1,717,585858,586574,0,1325
group_2080,NC_002945.4,100,771,0,0,1,771,587345,586575,0,1424
ppx1,NC_002945.4,100,1035,0,0,1,1035,587497,588531,0,1912
group_1649,NC_002945.4,100,933,0,0,1,933,588528,589460,0,1724
group_1896,NC_002945.4,100,843,0,0,1,843,589476,590318,0,1557
group_1804,NC_002945.4,100,876,0,0,1,876,590334,591209,0,1618
proC,NC_002945.4,100,888,0,0,1,888,591234,592121,0,1640
group_1978,NC_002945.4,100,237,0,0,1,237,592262,592498,7.73E-124,438
group_1669,NC_002945.4,100,102,0,0,1,102,592626,592727,3.26E-49,189
group_1345,NC_002945.4,99.912,1131,1,0,1,1131,592805,593935,0,2084
group_1408,NC_002945.4,100,1077,0,0,1,1077,593942,595018,0,1989
cmaA2,NC_002945.4,100,909,0,0,1,909,595930,595022,0,1679
group_1356,NC_002945.4,100,501,0,0,1,501,596453,595953,0,926
serB1,NC_002945.4,100,924,0,0,1,924,597538,596615,0,1707
mmpS2,NC_002945.4,99.772,438,1,0,1,438,597916,598353,0,804
mmpL2,NC_002945.4,99.966,2907,1,0,1,2907,598350,601256,0,5363
mmpL2,NC_002945.4,72.327,795,207,7,184,970,1750786,1751575,4.04E-62,237
hemA,NC_002945.4,100,1407,0,0,1,1407,601592,602998,0,2599
hemC_1,NC_002945.4,100,939,0,0,1,939,602999,603937,0,1735
cysG_2,NC_002945.4,99.941,1698,1,0,1,1698,603970,605667,0,3131
group_1078,NC_002945.4,100,549,0,0,1,549,606755,607303,0,1014
group_1131,NC_002945.4,100,300,0,0,1,300,607300,607599,9.50E-159,555
hspR,NC_002945.4,100,381,0,0,1,381,424668,425048,0,704
dnaJ1,NC_002945.4,100,1188,0,0,1,1188,423481,424668,0,2194
grpE,NC_002945.4,100,708,0,0,1,708,422738,423445,0,1308
dnaK_2,NC_002945.4,100,1878,0,0,1,1878,420864,422741,0,3469
group_12,NC_002945.4,100,204,0,0,1,204,420133,419930,1.45E-105,377
group_138,NC_002945.4,100,654,0,0,1,654,419322,419975,0,1208
group_970,NC_002945.4,100,561,0,0,1,561,415971,415411,0,1037
iniC,NC_002945.4,99.933,1482,1,0,1,1482,413787,415268,0,2732
iniA,NC_002945.4,100,1923,0,0,1,1923,411868,413790,0,3552
group_1136,NC_002945.4,100,540,0,0,1,540,409664,410203,0,998
group_177,NC_002945.4,100,2649,0,0,1,2649,406871,404223,0,4892
aspC_2,NC_002945.4,100,1290,0,0,1,1290,404192,402903,0,2383
group_1578,NC_002945.4,100,462,0,0,1,462,1991691,1991230,0,854
group_2032,NC_002945.4,100,789,0,0,1,789,1991090,1990302,0,1458
group_2152,NC_002945.4,100,384,0,0,1,384,1990302,1989919,0,710
msrP,NC_002945.4,100,1104,0,0,1,1104,1979698,1980801,0,2039
group_1301,NC_002945.4,100,147,0,0,1,147,1974470,1974616,4.88E-74,272
group_1596,NC_002945.4,100,264,0,0,1,264,1171518,1171255,8.51E-139,488
group_10,NC_002945.4,100,204,0,0,1,204,1172790,1172587,1.45E-105,377
group_1664,NC_002945.4,100,447,0,0,1,447,1172863,1173309,0,826
hcaB_4,NC_002945.4,100,906,0,0,1,906,1173357,1174262,0,1674
group_2127,NC_002945.4,100,756,0,0,1,756,1175176,1174421,0,1397
group_1587,NC_002945.4,100,114,0,0,1,114,1176848,1176961,7.98E-56,211
group_2096,NC_002945.4,100,765,0,0,1,765,1178104,1178868,0,1413
group_1302,NC_002945.4,100,147,0,0,1,147,1179226,1179080,4.88E-74,272
group_1180,NC_002945.4,100,1233,0,0,1,1233,1179821,1181053,0,2278
dmdB,NC_002945.4,100,1632,0,0,1,1632,1181160,1182791,0,3014
group_1523,NC_002945.4,100,474,0,0,1,474,1183984,1184457,0,876
egtC_2,NC_002945.4,100,864,0,0,1,864,1184491,1185354,0,1596
group_1780,NC_002945.4,100,885,0,0,1,885,1185332,1186216,0,1635
group_2063,NC_002945.4,100,396,0,0,1,396,1188474,1188869,0,732
group_1687,NC_002945.4,100,99,0,0,1,99,908943,908845,1.46E-47,183
group_2299,NC_002945.4,100,681,0,0,1,681,908848,908168,0,1258
group_1372,NC_002945.4,100,1107,0,0,1,1107,907170,906064,0,2045
group_663,NC_002945.4,99.454,183,1,0,1,183,905917,905735,2.83E-92,333
purM,NC_002945.4,100,1095,0,0,1,1095,904555,905649,0,2023
purF,NC_002945.4,100,1584,0,0,1,1584,902941,904524,0,2926
group_2107,NC_002945.4,100,390,0,0,1,390,902465,902854,0,721
cpsY,NC_002945.4,100,1599,0,0,1,1599,902160,900562,0,2953
group_321,NC_002945.4,100,630,0,0,1,630,898911,899540,0,1164
purL,NC_002945.4,100,2301,0,0,1,2301,896614,898914,0,4250
group_110,NC_002945.4,100,657,0,0,1,657,896458,895802,0,1214
group_131,NC_002945.4,100,348,0,0,1,348,895461,895808,0,643
apeB,NC_002945.4,100,1302,0,0,1,1302,894148,895449,0,2405
yfeX,NC_002945.4,100,1008,0,0,1,1008,894103,893096,0,1862
lin,NC_002945.4,100,798,0,0,1,798,893099,892302,0,1474
group_1773,NC_002945.4,100,888,0,0,1,888,3096466,3095579,0,1640
group_1768,NC_002945.4,100,891,0,0,1,891,3095582,3094692,0,1646
cas6,NC_002945.4,99.873,789,1,0,1,789,3093541,3092753,0,1452
csm2,NC_002945.4,100,375,0,0,1,375,3090321,3089947,0,693
csm3,NC_002945.4,100,711,0,0,1,711,3089937,3089227,0,1314
csm4,NC_002945.4,100,909,0,0,1,909,3089246,3088338,0,1679
csm6,NC_002945.4,100,1011,0,0,1,1011,3087217,3086207,0,1868
cas2,NC_002945.4,100,342,0,0,1,342,3084940,3084599,0,632
ddl,NC_002945.4,100,1077,0,0,1,1077,3298853,3297777,0,1989
gpsA,NC_002945.4,100,1005,0,0,1,1005,3299971,3298967,0,1857
fbiD,NC_002945.4,100,645,0,0,1,645,3300090,3300734,0,1192
ppk,NC_002945.4,100,2229,0,0,1,2229,3300826,3303054,0,4117
mutT1,NC_002945.4,100,954,0,0,1,954,3303137,3304090,0,1762
leuD,NC_002945.4,100,597,0,0,1,597,3305601,3305005,0,1103
leuC,NC_002945.4,100,1422,0,0,1,1422,3307047,3305626,0,2627
kdgR,NC_002945.4,100,702,0,0,1,702,3307119,3307820,0,1297
group_1840,NC_002945.4,99.768,861,2,0,1,861,3308691,3307831,0,1580
group_1400,NC_002945.4,100,492,0,0,1,492,3308954,3309445,0,909
gltX,NC_002945.4,100,1473,0,0,1,1473,3311249,3309777,0,2721
rlmCD,NC_002945.4,100,1218,0,0,1,1218,2968110,2966893,0,2250
group_1734,NC_002945.4,99.89,906,1,0,1,906,2966698,2965793,0,1668
group_2213,NC_002945.4,100,714,0,0,1,714,2965796,2965083,0,1319
group_2117,NC_002945.4,100,759,0,0,1,759,2965086,2964328,0,1402
group_1116,NC_002945.4,99.922,1287,1,0,1,1287,2963031,2964317,0,2372
group_1116,NC_002945.4,79.597,1289,243,17,2,1280,2961663,2962941,0,905
group_1373,NC_002945.4,100,498,0,0,1,498,2961160,2961657,0,920
dxs_2,NC_002945.4,100,1917,0,0,1,1917,2961016,2959100,0,3541
rnd,NC_002945.4,100,1317,0,0,1,1317,2957787,2959103,0,2433
tkt,NC_002945.4,100,2103,0,0,1,2103,1630955,1628853,0,3884
zwf2,NC_002945.4,100,1545,0,0,1,1545,1627718,1626174,0,2854
group_1708,NC_002945.4,100,912,0,0,1,912,1626121,1625210,0,1685
pgl,NC_002945.4,100,744,0,0,1,744,1625213,1624470,0,1375
aftC,NC_002945.4,100,1302,0,0,1,1302,2950182,2951483,0,2405
caeB_2,NC_002945.4,100,1557,0,0,1,1557,2948603,2950159,0,2876
group_1228,NC_002945.4,100,522,0,0,1,522,2945624,2946145,0,965
group_2118,NC_002945.4,100,759,0,0,1,759,2944787,2945545,0,1402
qorA_2,NC_002945.4,100,987,0,0,1,987,1641815,1640829,0,1823
dcsG,NC_002945.4,100,864,0,0,1,864,1641835,1642698,0,1596
ctaA,NC_002945.4,100,933,0,0,1,933,1643580,1642648,0,1724
group_2047,NC_002945.4,100,786,0,0,1,786,1644477,1643692,0,1452
drrA_2,NC_002945.4,100,942,0,0,1,942,1645415,1644474,0,1740
group_1912,NC_002945.4,100,837,0,0,1,837,3887907,3887071,0,1546
group_746,NC_002945.4,100,180,0,0,1,180,3888418,3888239,2.78E-92,333
group_746,NC_002945.4,85.075,67,8,2,6,71,1635474,1635539,3.11E-12,67.6
group_746,NC_002945.4,85.075,67,8,2,6,71,1639238,1639303,3.11E-12,67.6
group_746,NC_002945.4,97.059,34,1,0,6,39,2083986,2084019,1.87E-09,58.4
group_1919,NC_002945.4,100,831,0,0,1,831,2956061,2956891,0,1535
hemE,NC_002945.4,100,1119,0,0,1,1119,2956053,2954935,0,2067
msrB,NC_002945.4,99.757,411,1,0,1,411,2951652,2952062,0,754
group_1495,NC_002945.4,99.903,1026,1,0,1,1026,1167282,1166257,0,1890
group_765,NC_002945.4,100,585,0,0,1,585,1167568,1168152,0,1081
group_1935,NC_002945.4,99.879,828,1,0,1,828,1163851,1163024,0,1524
argO_2,NC_002945.4,100,639,0,0,1,639,578652,579290,0,1181
gpmA,NC_002945.4,100,771,0,0,1,771,579426,580196,0,1424
senX3,NC_002945.4,100,1233,0,0,1,1233,580370,581602,0,2278
group_356,NC_002945.4,100,336,0,0,1,336,2285700,2286035,1.04E-178,621
group_2324,NC_002945.4,100,840,0,0,1,840,2293607,2292768,0,1552
group_1254,NC_002945.4,100,1182,0,0,1,1182,2021654,2022835,0,2183
group_1132,NC_002945.4,100,299,0,0,1,299,2021341,2021639,3.42E-158,553
ctaB,NC_002945.4,100,927,0,0,1,927,1636022,1636948,0,1712
group_2325,NC_002945.4,100,1344,0,0,1,1344,2611516,2610173,0,2483
group_2325,NC_002945.4,75.772,842,187,14,1,829,2608937,2608100,3.71E-114,409
group_2325,NC_002945.4,84.138,145,23,0,601,745,1264399,1264255,1.49E-33,141
group_2326,NC_002945.4,100,1101,0,0,1,1101,402328,401228,0,2034
group_2326,NC_002945.4,100,1101,0,0,1,1101,608808,607708,0,2034
group_2327,NC_002945.4,100,423,0,0,1,423,891985,891563,0,782
group_2327,NC_002945.4,100,423,0,0,1,423,3674178,3673756,0,782
moeZ_2,NC_002945.4,100,1170,0,0,1,1170,3443735,3444904,0,2161
esxS,NC_002945.4,99.66,294,1,0,1,294,3340300,3340007,9.36E-154,538
esxR,NC_002945.4,100,291,0,0,1,291,3339972,3339682,9.26E-154,538
esxR,NC_002945.4,83.333,216,33,3,2,216,3337878,3337665,6.42E-51,196
group_2328,NC_002945.4,100,726,0,0,1,726,1170604,1169879,0,1341
group_2328,NC_002945.4,100,726,0,0,1,726,2800307,2801032,0,1341
group_2328,NC_002945.4,100,726,0,0,1,726,2944666,2943941,0,1341
group_2328,NC_002945.4,100,726,0,0,1,726,3342890,3343615,0,1341
group_2328,NC_002945.4,100,726,0,0,1,726,3443114,3442389,0,1341
group_2328,NC_002945.4,99.862,726,1,0,1,726,1343176,1343901,0,1336
group_2329,NC_002945.4,100,267,0,0,1,267,1278555,1278821,1.85E-140,494
group_2329,NC_002945.4,100,267,0,0,1,267,2192542,2192276,1.85E-140,494
group_2330,NC_002945.4,100,177,0,0,1,177,1471463,1471639,1.27E-90,327
group_2330,NC_002945.4,100,177,0,0,1,177,4194187,4194011,1.27E-90,327
group_2272,NC_002945.4,100,690,0,0,1,690,276223,276912,0,1275
group_2119,NC_002945.4,99.868,759,1,0,1,759,677481,678239,0,1397
group_1098,NC_002945.4,100,1305,0,0,1,1305,671091,672395,0,2410
group_1486,NC_002945.4,100,129,0,0,1,129,2586956,2587084,4.25E-64,239
group_1744,NC_002945.4,99.772,438,1,0,1,438,2117793,2118230,0,804
group_274,NC_002945.4,100,195,0,0,1,195,2698634,2698440,1.39E-100,361
group_1157,NC_002945.4,100,159,0,0,1,159,2766358,2766516,1.14E-80,294
esxV,NC_002945.4,100,285,0,0,1,285,1161303,1161019,1.96E-150,527
esxV,NC_002945.4,96.466,283,10,0,1,283,1342281,1342563,1.20E-132,468
esxV,NC_002945.4,92.632,285,21,0,1,285,2025558,2025842,2.06E-115,411
esxV,NC_002945.4,96.111,180,7,0,104,283,2608077,2607898,2.16E-80,294
arsR1,NC_002945.4,100,381,0,0,1,381,2938406,2938786,0,704
group_2331,NC_002945.4,100,324,0,0,1,324,3338289,3337966,4.70E-172,599
group_2331,NC_002945.4,100,324,0,0,1,324,3340670,3340347,4.70E-172,599
group_65,NC_002945.4,100,351,0,0,1,351,2207019,2206669,0,649
frdD,NC_002945.4,100,378,0,0,1,378,1748980,1749357,0,699
group_492,NC_002945.4,100,177,0,0,1,177,3446055,3445879,1.27E-90,327
PE5_2,NC_002945.4,100,318,0,0,1,318,3341968,3341651,9.97E-169,588
PE5_2,NC_002945.4,98.837,86,1,0,1,86,3339389,3339304,4.31E-38,154
group_1538,NC_002945.4,100,123,0,0,1,123,666287,666165,8.68E-61,228
group_237,NC_002945.4,100,342,0,0,1,342,666625,666284,0,632
group_1020,NC_002945.4,100,168,0,0,1,168,666843,666676,1.20E-85,311
pncB2,NC_002945.4,100,1392,0,0,1,1392,668484,667093,0,2571
group_1322,NC_002945.4,100,1143,0,0,1,1143,669636,668494,0,2111
group_1385,NC_002945.4,100,1095,0,0,1,1095,891218,892312,0,2023
group_1385,NC_002945.4,100,1074,0,0,1,1074,3673411,3674484,0,1984
paaG_1,NC_002945.4,100,807,0,0,1,807,1270408,1269602,0,1491
esxL,NC_002945.4,100,285,0,0,1,285,1342281,1342565,1.96E-150,527
esxL,NC_002945.4,96.466,283,10,0,1,283,1161303,1161021,1.20E-132,468
esxL,NC_002945.4,93.286,283,19,0,1,283,2025558,2025840,1.23E-117,418
esxL,NC_002945.4,95.604,182,8,0,104,285,2608077,2607896,7.78E-80,292
group_598,NC_002945.4,100,603,0,0,1,603,3894230,3894832,0,1114
group_598,NC_002945.4,100,488,0,0,1,488,3898471,3898958,0,902
group_1285,NC_002945.4,100,272,0,0,17,288,2120209,2119938,3.34E-143,503
group_1038,NC_002945.4,100,170,0,0,137,306,1281251,1281420,1.79E-86,315
group_1038,NC_002945.4,100,128,0,0,1,128,1281383,1281510,3.99E-63,237
group_997,NC_002945.4,100,403,0,0,762,1164,2790767,2790365,0,745
group_997,NC_002945.4,99.497,398,0,2,1,397,2791078,2790682,0,723
group_997,NC_002945.4,100,136,0,0,1163,1298,2790500,2790365,6.70E-67,252
group_997,NC_002945.4,97.701,87,0,2,687,772,2790767,2790682,9.04E-36,148
group_997,NC_002945.4,97.701,87,0,2,612,697,2790767,2790682,9.04E-36,148
group_997,NC_002945.4,97.701,87,0,2,537,622,2790767,2790682,9.04E-36,148
group_997,NC_002945.4,97.701,87,0,2,462,547,2790767,2790682,9.04E-36,148
group_997,NC_002945.4,97.701,87,0,2,387,472,2790767,2790682,9.04E-36,148
group_997,NC_002945.4,100,66,0,0,1297,1362,2790500,2790435,5.48E-28,122
group_925,NC_002945.4,99.225,129,1,0,73,201,4099966,4100094,3.26E-62,233
group_925,NC_002945.4,98.63,73,1,0,1,73,4100087,4100159,4.40E-31,130
gatD_1,NC_002945.4,99.123,114,1,0,94,207,4099981,4100094,7.35E-54,206
gatD_1,NC_002945.4,100,100,0,0,1,100,4100087,4100186,9.57E-48,185
group_1306,NC_002945.4,100,147,0,0,1,147,3705837,3705983,4.88E-74,272
group_1468,NC_002945.4,100,132,0,0,1,132,3706020,3706151,9.38E-66,244
group_2110,NC_002945.4,100,390,0,0,1,390,4187597,4187208,0,721
group_2332,NC_002945.4,100,1203,0,0,1,1203,2293754,2294956,0,2222
group_2332,NC_002945.4,95.195,1207,47,10,1,1200,2287685,2288887,0,1897
group_2332,NC_002945.4,80.266,826,152,4,196,1020,1872851,1872036,2.35E-175,612
group_2332,NC_002945.4,76.901,1026,198,33,196,1200,1866463,1865456,2.42E-155,545
rpmB_2,NC_002945.4,100,237,0,0,1,237,2303385,2303149,7.73E-124,438
group_2306,NC_002945.4,100,207,0,0,1,207,1865826,1865620,3.16E-107,383
group_2065,NC_002945.4,100,231,0,0,1,231,1866231,1866001,1.63E-120,427
group_1598,NC_002945.4,100,264,0,0,1,264,1867620,1867357,8.51E-139,488
group_863,NC_002945.4,99.367,316,1,1,1,316,1868781,1868467,9.97E-164,571
group_438,NC_002945.4,100,618,0,0,1,618,3694655,3695272,0,1142
group_899,NC_002945.4,100,174,0,0,1,174,1574467,1574640,5.79E-89,322
group_2230,NC_002945.4,100,216,0,0,1,216,2562259,2562044,3.29E-112,399
group_1514,NC_002945.4,100,126,0,0,1,126,2564446,2564321,1.92E-62,233
group_1171,NC_002945.4,100,171,0,0,1,171,3094045,3093875,2.64E-87,316
group_1171,NC_002945.4,94.737,171,9,0,1,171,3096941,3096771,2.70E-72,267
group_1854,NC_002945.4,100,244,0,0,1,244,1940797,1940554,1.03E-127,451
group_1914,NC_002945.4,100,915,0,0,1,915,4169054,4169968,0,1690
group_1915,NC_002945.4,100,843,0,0,1,843,4169965,4170807,0,1557
gmd,NC_002945.4,100,869,0,0,1,869,4170963,4171831,0,1605
gmd,NC_002945.4,97.059,68,2,0,863,930,4167215,4167282,6.22E-26,115
group_1953,NC_002945.4,100,411,0,0,1,411,4167282,4167692,0,760
group_1916,NC_002945.4,99.81,525,1,0,1,525,4167708,4168232,0,965
group_1039,NC_002945.4,100,291,0,0,1,291,3640255,3640545,9.77E-154,538
group_770,NC_002945.4,100,585,0,0,1,585,3639667,3640251,0,1081
hisH_2,NC_002945.4,100,567,0,0,13,579,1792493,1793059,0,1048
group_2333,NC_002945.4,100,1342,0,0,1,1342,2041400,2040059,0,2479
group_2333,NC_002945.4,100,236,0,0,1340,1575,2041678,2041443,2.00E-122,436
pbpB_1,NC_002945.4,100,1746,0,0,1,1746,2411596,2409851,0,3225
group_2252,NC_002945.4,100,213,0,0,1,213,2428243,2428031,1.51E-110,394
group_1241,NC_002945.4,100,1188,0,0,1,1188,2426843,2428030,0,2194
group_2334,NC_002945.4,82.765,528,41,25,10,490,3881080,3881604,1.31E-119,425
group_2334,NC_002945.4,82.765,528,41,26,10,490,3895016,3895540,1.31E-119,425
group_1158,NC_002945.4,98.137,161,0,3,1,159,850221,850062,1.15E-75,278
group_1023,NC_002945.4,98.204,167,0,3,4,168,850664,850499,5.64E-79,289
group_784,NC_002945.4,91.2,250,21,1,70,318,851258,851009,1.11E-93,339
group_784,NC_002945.4,87.442,215,17,5,82,286,3946472,3946686,1.16E-63,239
group_784,NC_002945.4,83.333,210,34,1,90,298,2608455,2608246,9.14E-50,193
group_784,NC_002945.4,86.31,168,20,3,141,306,1264505,1264339,7.11E-46,180
group_784,NC_002945.4,80.556,216,37,5,90,302,429640,429427,2.58E-40,161
group_784,NC_002945.4,79.386,228,37,7,82,299,431055,430828,1.55E-37,152
group_784,NC_002945.4,100,70,0,0,1,70,849013,848944,7.26E-31,130
purF_2,NC_002945.4,100,555,0,0,1,555,903970,904524,0,1026
group_1165,NC_002945.4,99.257,538,0,2,1,534,1239524,1238987,0,968
ispH2_2,NC_002945.4,100,831,0,0,1,831,1237761,1238591,0,1535
group_81,NC_002945.4,100,660,0,0,1,660,1282902,1282243,0,1219
group_901,NC_002945.4,100,174,0,0,1,174,1279527,1279700,5.79E-89,322
group_901,NC_002945.4,99.425,174,1,0,1,174,1165740,1165567,2.69E-87,316
group_1939,NC_002945.4,100,438,0,0,1,438,1165484,1165047,0,809
group_1939,NC_002945.4,100,438,0,0,1,438,1279783,1280220,0,809
group_1455,NC_002945.4,94.483,290,0,13,1,276,1560320,1560033,4.25E-122,433
carB_4,NC_002945.4,100,2763,0,0,1,2763,1558774,1561536,0,5103
group_398,NC_002945.4,100,1792,0,0,1,1792,1526476,1524685,0,3310
group_398,NC_002945.4,100,95,0,0,1793,1887,3082770,3082676,5.77E-44,176
plcA,NC_002945.4,100,919,0,0,1,919,1978199,1977281,0,1698
group_1085,NC_002945.4,99.924,1317,1,0,1,1317,2255062,2253746,0,2427
group_1085,NC_002945.4,89.247,279,23,7,1002,1278,2250035,2249762,3.73E-94,342
group_1085,NC_002945.4,83.019,159,20,2,1080,1238,2243533,2243382,1.89E-32,137
rpfD_2,NC_002945.4,100,196,0,0,1,196,2656194,2655999,4.72E-101,363
rpfD_2,NC_002945.4,100,38,0,0,197,234,3081416,3081453,3.20E-13,71.3
cas1_2,NC_002945.4,100,335,0,0,1,335,3085957,3085623,4.18E-178,619
cas1_2,NC_002945.4,100,38,0,0,335,372,3081416,3081453,5.28E-13,71.3
group_2253,NC_002945.4,100,175,0,0,1,175,4114827,4115001,2.01E-89,324
group_2253,NC_002945.4,100,38,0,0,176,213,3081416,3081453,2.89E-13,71.3
group_2232,NC_002945.4,100,216,0,0,1,216,1936728,1936943,3.29E-112,399
group_2232,NC_002945.4,100,42,0,0,4,45,3799873,3799832,1.75E-15,78.7
group_1558,NC_002945.4,100,267,0,0,1,267,3758500,3758234,1.85E-140,494
group_45,NC_002945.4,100,666,0,0,1,666,3207245,3207910,0,1230
group_2336,NC_002945.4,100,258,0,0,1,258,3878508,3878765,1.80E-135,477
group_2335,NC_002945.4,99.14,1047,0,1,1,1047,3878850,3879887,0,1875
group_2337,NC_002945.4,100,513,0,0,1,513,2774617,2775129,0,948
group_2339,NC_002945.4,100,159,0,0,1,159,2773639,2773797,1.14E-80,294
group_1344,NC_002945.4,100,144,0,0,1,144,3964188,3964045,2.22E-72,267
group_1752,NC_002945.4,100,204,0,0,1,204,3219038,3218835,1.45E-105,377
PE_PGRS53,NC_002945.4,97.251,2146,38,6,1,2134,3878438,3880574,0,3616
group_2340,NC_002945.4,99.471,378,2,0,1,378,1633785,1634162,0,688
group_2092,NC_002945.4,100,228,0,0,1,228,839929,839702,7.46E-119,422
group_1601,NC_002945.4,96.703,273,0,1,1,264,1892832,1893104,5.20E-126,446
group_2341,NC_002945.4,100,1407,0,0,1,1407,2611579,2610173,0,2599
group_2341,NC_002945.4,77.459,905,187,14,1,892,2609000,2608100,3.70E-149,525
group_2341,NC_002945.4,84.138,145,23,0,664,808,1264399,1264255,1.56E-33,141
group_2341,NC_002945.4,84.722,72,8,2,13,81,978221,978150,7.48E-12,69.4
group_2343,NC_002945.4,100,510,0,0,1,510,840211,839702,0,942
group_2342,NC_002945.4,100,177,0,0,1,177,840423,840247,1.27E-90,327
group_2344,NC_002945.4,98.333,120,2,0,19,138,928393,928512,1.00E-55,211
group_2344,NC_002945.4,91.228,57,5,0,1,57,928852,928796,1.06E-15,78.7
group_2345,NC_002945.4,100,333,0,0,1,333,2773465,2773797,4.81E-177,616
group_1200,NC_002945.4,100,228,0,0,301,528,1217936,1217709,1.82E-118,422
group_2346,NC_002945.4,100,195,0,0,1,195,2289543,2289737,1.39E-100,361
