Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Host,Collection_Date,BioSampleModel,isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolation_source,strain,collected_by,lat_lon,host_disease,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),sample_type,AssemblyName,sample_name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,title,Alias,INSDC_center_alias,ENA_CHECKLIST,subject_id,Biomaterial_provider,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,spoligotype,ArrayExpress-SPECIES,Genotype,VNTR,host_description,forward_read_length (run),MD5_checksum2 (run),MD5_checksum (run),reverse_read_length (run),REA,external_id,Submitter_Id,passage_history,identified_by,samp_size,common_name,lab_host,host_sex,geographic_location_(country_and/or_sea),host_health_state,host_scientific_name,Host_Age,host_tissue_sampled,doi_location,Description,env_biome,specific_host,env_feature,env_material,isol_growth_condt,num_replicons,ref_biomaterial,accession (run),object_status (run),study (run),analysis_type (exp),analysis_type (run),flowcell_barcode (run),gssr_id (exp),gssr_id (run),instrument_name (run),isolation-source,lane (run),library_type (exp)
SRR1792504,WGS,SAMN03300862,USDA-NVSL-DBL,public,SRX868166,Illumina MiSeq,250: 99-1993,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-03-11T00:00:00Z,99-1993,SRP053287,PRJNA251692,503798956,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",454,772732654,Cattle,1999,Pathogen.cl,MB813,USA,North America,USA:ND,Tissue,99-1993,Not Collected,Not Collected,Bovine Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1792506,WGS,SAMN03300864,USDA-NVSL-DBL,public,SRX868168,Illumina MiSeq,250: 99-2900,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-03-11T00:00:00Z,99-2900,SRP053287,PRJNA251692,291223706,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",106,420835158,Cattle,1999,Pathogen.cl,MB815,USA,North America,USA:ND,Tissue,99-2900,Not Collected,Not Collected,Bovine Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1792507,WGS,SAMN03300865,USDA-NVSL-DBL,public,SRX868169,Illumina MiSeq,250: 99-3043,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-03-11T00:00:00Z,99-3043,SRP053287,PRJNA251692,608331379,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",455,895592337,Cattle,1999,Pathogen.cl,MB816,USA,North America,USA:MI,Tissue,99-3043,Not Collected,Not Collected,Bovine Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1792508,WGS,SAMN03300866,USDA-NVSL-DBL,public,SRX868170,Illumina MiSeq,250: 99-6624,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-03-11T00:00:00Z,99-6624,SRP053287,PRJNA251692,604907608,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",463,918396374,Cattle,1999,Pathogen.cl,MB817,USA,North America,USA:MI,Tissue,99-6624,Not Collected,Not Collected,Bovine Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1792509,WGS,SAMN03300867,USDA-NVSL-DBL,public,SRX868171,Illumina MiSeq,250: 99-6628,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-03-11T00:00:00Z,99-6628,SRP053287,PRJNA251692,413635935,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",449,636872751,Cattle,1999,Pathogen.cl,MB818,USA,North America,USA:MI,Tissue,99-6628,Not Collected,Not Collected,Bovine Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1792510,WGS,SAMN03300868,USDA-NVSL-DBL,public,SRX868172,Illumina MiSeq,250: 99-6631,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-03-11T00:00:00Z,99-6631,SRP053287,PRJNA251692,741053655,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",439,1150368196,Cattle,1999,Pathogen.cl,MB819,USA,North America,USA:MI,Tissue,99-6631,Not Collected,Not Collected,Bovine Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7851334,WGS,SAMN09812469,INRA,public,SRX4702107,Illumina HiSeq 2500,H3,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2019-06-14T00:00:00Z,D-11-02054,SRP161870,PRJNA485121,422819257,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",202,650860564,Bos taurus,2011,"Microbe\, viral or environmental",inidividual domestic animal belonging to a herd,France,Europe,France,"animal infected tissue/organ\, France",D-11-02054,,,,,,Whole Organism,,,,,,,,,,,,,,,,,,SB0819,,,,,,,,,,1 passage after cloning,Bovine Tuberculosis French national reference laboratory,10 mL culture,,Bovine Tuberculosis French national reference laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7851331,WGS,SAMN09812470,INRA,public,SRX4702110,Illumina HiSeq 2500,H4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2019-06-14T00:00:00Z,D-11-02358,SRP161870,PRJNA485121,293910864,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,450184674,Bos taurus,2011,"Microbe\, viral or environmental",inidividual domestic animal belonging to a herd,France,Europe,France,"animal infected tissue/organ\, France",D-11-02358,,,,,,Whole Organism,,,,,,,,,,,,,,,,,,SB0120,,,,,,,,,,1 passage after cloning,Bovine Tuberculosis French national reference laboratory,10 mL culture,,Bovine Tuberculosis French national reference laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5196685,WGS,SAMN06250728,INRA,public,SRX2511093,Illumina HiSeq 2500,,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-01-23T00:00:00Z,D11-01601,SRP097619,PRJNA362881,229984465,"contigs,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,355617364,bovine,8-Apr-11,"Microbe\, viral or environmental",,France,Europe,France,organ from animal collected from slaughterhouse,D11-01601,,,,,,Whole Organism,,,,,,,,,,,,,LVD64,,,,,SB0821 (F007),,,,,,,,,,1 passage after cloning,Bovine Tuberculosis French national reference laboratory,10 ml culture,,,,,,,,mediastinal lymph node,,,,,,,,,,,,,,,,,,,,,
SRR5382721,WGS,SAMN03776961,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2677868,Illumina MiSeq,MB6556_S4_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-04-16T00:00:00Z,Mb6566,SRP102621,PRJNA287158,220990550,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,520957786,Bos taurus,2014,Pathogen.cl,,Uruguay,South America,Uruguay: San Jose,Pectoral lymph nodes,MbURU-001,Carlos Robello,34.3306 S 56.7205 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430569,WGS,SAMN06628115,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720579,Illumina MiSeq,Tb73_S2_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb73,SRP102621,PRJNA287158,158953056,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,370896030,Bos taurus,2008,Pathogen.cl,,Uruguay,South America,Uruguay: Rocha,"Lymph nodes\, lungs\, pleura",MbURU-002,Carlos Robello,34.481 S 54.3307 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,Holstein cow,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430090,WGS,SAMN06628114,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720097,Illumina MiSeq,Tb74_S4_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-04-16T00:00:00Z,Tb74,SRP102621,PRJNA287158,172022269,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,330391540,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Florida,Lymph nodes,MbURU-003,Carlos Robello,34.0948 S 56.2203 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,Holstein cow,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430091,WGS,SAMN06627997,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720098,Illumina MiSeq,TB75_S5_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-04-16T00:00:00Z,Tb75,SRP102621,PRJNA287158,270673018,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,508028281,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Canelones,Lymph nodes,MbURU-004,Carlos Robello,34.5291 S 56.2873 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,Holstein cow,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430098,WGS,SAMN06628113,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720105,Illumina MiSeq,TB79_S4_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb79,SRP102621,PRJNA287158,108831290,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,247910718,Bos taurus,2014,Pathogen.cl,,Uruguay,South America,Uruguay: Florida,Lungs,MbURU-005,Carlos Robello,34.0948 S 56.2203 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,70 days,,,,,,,,,,,,,,,,,,,,,,
SRR5430746,WGS,SAMN06628112,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720754,Illumina MiSeq,TB86_S5_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb86,SRP102621,PRJNA287158,151650772,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,345926130,Bos taurus,2014,Pathogen.cl,,Uruguay,South America,Uruguay: Florida,Lymph nodes,MbURU-006,Carlos Robello,34.0948 S 56.2203 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430747,WGS,SAMN06628110,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720755,Illumina MiSeq,TB87_S2_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb87,SRP102621,PRJNA287158,91900045,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",147,175897967,Bos taurus,2014,Pathogen.cl,,Uruguay,South America,Uruguay: Canelones,Lymph nodes,MbURU-007,Carlos Robello,34.5291 S 56.2873 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,Holstein cow,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430748,WGS,SAMN06628109,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720756,Illumina MiSeq,TB89_S3_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb89,SRP102621,PRJNA287158,248285271,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",145,577891772,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Colonia,Lymph nodes,MbURU-008,Carlos Robello,34.4607 S 57.8339 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,Holstein cow,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430749,WGS,SAMN06627426,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720757,Illumina MiSeq,TB90_S3_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb90,SRP102621,PRJNA287158,356833205,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,684440967,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Durazno,Lymph nodes,MbURU-009,Carlos Robello,33.3823 S 56.5276 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5430750,WGS,SAMN06627533,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2720758,Illumina MiSeq,Tb103_S1_L001,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb103,SRP102621,PRJNA287158,137967370,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,268516403,Bos taurus,2014,Pathogen.cl,,Uruguay,South America,Uruguay: Lavalleja,Lymph nodes,MbURU-010,Carlos Robello,34.3743 S 55.2371 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431711,WGS,SAMN06627448,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721724,Illumina MiSeq,Tb96_2015,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb96,SRP102621,PRJNA287158,177859617,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,371793808,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Canelones,Lymph nodes,MbURU-011,Carlos Robello,34.5291 S 56.2873 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431718,WGS,SAMN06627494,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721731,Illumina MiSeq,Tb97_2015,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb97,SRP102621,PRJNA287158,47375004,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,93587386,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Colonia,Lymph nodes,MbURU-012,Carlos Robello,34.4607 S 57.8339 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431719,WGS,SAMN06627497,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721732,Illumina MiSeq,Tb98_2015,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb98,SRP102621,PRJNA287158,160725957,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",147,344275909,Bos taurus,1998,Pathogen.cl,,Uruguay,South America,Uruguay: Rio Negro,Lymph nodes,MbURU-013,Carlos Robello,32.7002 S 57.6275 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431720,WGS,SAMN06627600,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721733,Illumina MiSeq,Tb104_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb104,SRP102621,PRJNA287158,76118001,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,142218815,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Flores,Lymph nodes,MbURU-013,Carlos Robello,33.5169 S 56.8985 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431721,WGS,SAMN06627640,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721734,Illumina MiSeq,Tb105_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb105,SRP102621,PRJNA287158,125828500,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,235694934,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Colonia,Lymph nodes,MbURU-015,Carlos Robello,34.4607 S 57.8339 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431730,WGS,SAMN06627641,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721741,Illumina MiSeq,Tb107_2015,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb107,SRP102621,PRJNA287158,211596781,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,427853865,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Flores,"Lungs\, pleura",MbURU-016,Carlos Robello,33.5169 S 56.8985 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,27 months,,,,,,,,,,,,,,,,,,,,,,
SRR5431732,WGS,SAMN06627643,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721742,Illumina MiSeq,Tb110_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb110,SRP102621,PRJNA287158,343551713,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,633923003,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Florida,Lymph nodes,MbURU-017,Carlos Robello,34.0948 S 56.2203 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431790,WGS,SAMN06627645,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721800,Illumina MiSeq,Tb117_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb117,SRP102621,PRJNA287158,204427432,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,375861813,Bos taurus,2015,Pathogen.cl,,Uruguay,South America,Uruguay: Rocha,Lymph nodes,MbURU-018,Carlos Robello,34.481 S 54.3307 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431791,WGS,SAMN06627992,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721801,Illumina MiSeq,Tb145_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb145,SRP102621,PRJNA287158,115918163,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,290695986,Bos taurus,2010,Pathogen.cl,,Uruguay,South America,Uruguay: Florida,Lymph nodes,MbURU-019,Carlos Robello,34.0948 S 56.2203 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431792,WGS,SAMN06627993,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721802,Illumina MiSeq,Tb148_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb148,SRP102621,PRJNA287158,38172580,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,91929590,Bos taurus,2008,Pathogen.cl,,Uruguay,South America,Uruguay: Florida,Lymph nodes,MbURU-020,Carlos Robello,34.0948 S 56.2203 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431793,WGS,SAMN06627994,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721803,Illumina MiSeq,Tb149_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb149,SRP102621,PRJNA287158,133820882,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,344444191,Bos taurus,2010,Pathogen.cl,,Uruguay,South America,Uruguay: Colonia,Lymph nodes,MbURU-021,Carlos Robello,34.4607 S 57.8339 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431794,WGS,SAMN06627994,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721805,Illumina MiSeq,Tb161_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb149,SRP102621,PRJNA287158,86640027,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",148,219719388,Bos taurus,2010,Pathogen.cl,,Uruguay,South America,Uruguay: Colonia,Lymph nodes,MbURU-021,Carlos Robello,34.4607 S 57.8339 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5431795,WGS,SAMN06627996,INSTITUT PASTEUR DE MONTEVIDEO,public,SRX2721806,Illumina MiSeq,Tb164_2016,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-05-13T00:00:00Z,Tb164,SRP102621,PRJNA287158,68686617,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,166184574,Bos taurus,2005,Pathogen.cl,,Uruguay,South America,Uruguay: Canelones,Lymph nodes,MbURU-023,Carlos Robello,34.5291 S 56.2873 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5657358,WGS,SAMN06856014,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,public,SRX2894086,Illumina MiSeq,Dairy_cow_99,PAIRED,unspecified,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2017-06-13T00:00:00Z,16-0583_bTB,SRP108793,PRJNA384996,277985074,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",469,405251751,Bos taurus,2015,Pathogen.cl,Dairy cow_99,Mexico,North America,"Mexico: Baja California\,Ensenada",Lung lymph node,not applicable,Autonomous University of Baja California,31.5196 N 116.3598 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5657359,WGS,SAMN06856015,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,public,SRX2894085,Illumina MiSeq,Dairy_cow_100,PAIRED,unspecified,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2017-06-13T00:00:00Z,16-0584_bTB,SRP108793,PRJNA384996,241820468,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",479,348702155,Bos taurus,2015,Pathogen.cl,Dairy cow_100,Mexico,North America,"Mexico: Baja California\,Ensenada",Head lymph node,not applicable,Autonomous University of Baja California,31.5196 N 116.3598 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5657360,WGS,SAMN06856054,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,public,SRX2894084,Illumina MiSeq,Dairy_cow_139,PAIRED,unspecified,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2017-06-13T00:00:00Z,16-0231_bTB,SRP108793,PRJNA384996,277111982,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",477,418760056,Bos taurus,2015,Pathogen.cl,Dairy cow_139,Mexico,North America,"Mexico:Baja California\,Tijuana",Lung lymph node,not applicable,Autonomous University of Baja California,32.3159 N 117.30 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5657361,WGS,SAMN06856055,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,public,SRX2894083,Illumina MiSeq,Dairy_cow_140,PAIRED,unspecified,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2017-06-13T00:00:00Z,16-0336_bTB,SRP108793,PRJNA384996,342580375,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",476,504998352,Bos taurus,2015,Pathogen.cl,Dairy cow_140,Mexico,North America,"Mexico:Baja California\,Tijuana",Lung lymph node,not applicable,Autonomous University of Baja California,32.3159 N 117.30 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5657362,WGS,SAMN06856052,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,public,SRX2894082,Illumina MiSeq,Dairy_cow_137,PAIRED,unspecified,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2017-06-13T00:00:00Z,15-5782_bTB,SRP108793,PRJNA384996,234376047,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",439,351341650,Bos taurus,2015,Pathogen.cl,Dairy cow_137,Mexico,North America,"Mexico:Baja California\,Tijuana",Lung lymph node,not applicable,Autonomous University of Baja California,32.3159 N 117.30 W,Bovine tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
