qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
group_2287,NC_002945.4,100,771,0,0,1,771,27576,28346,0,1424
group_557,NC_002945.4,100,1060,0,0,3,1062,1387930,1388989,0,1958
bfrB,NC_002945.4,99.679,624,2,0,1,624,4254864,4255487,0,1142
group_559,NC_002945.4,100,438,0,0,1,438,439756,439319,0,809
group_562,NC_002945.4,99.921,1258,1,0,1,1258,1224397,1225654,0,2318
group_562,NC_002945.4,100,145,0,0,1251,1395,1225764,1225908,6.82E-72,268
menE_4~~~lcfB_3,NC_002945.4,100,1608,0,0,1,1608,1604644,1603037,0,2970
group_565,NC_002945.4,99.863,732,1,0,1,732,3269768,3270499,0,1347
group_566,NC_002945.4,100,1101,0,0,1,1101,3273101,3272001,0,2034
carB_2,NC_002945.4,100,3348,0,0,1,3348,1558189,1561536,0,6183
udgB_1~~~udgB_2~~~udgB,NC_002945.4,100,813,0,0,1,813,1405691,1406503,0,1502
group_2296,NC_002945.4,100,459,0,0,1,459,89057,89515,0,848
cut2,NC_002945.4,100,693,0,0,1,693,2555021,2555713,0,1280
COQ5_1,NC_002945.4,100,1062,0,0,1,1062,2515370,2514309,0,1962
group_567,NC_002945.4,100,891,0,0,1,891,3024624,3025514,0,1646
group_568,NC_002945.4,100,357,0,0,1,357,2047797,2048153,0,660
mtcA2,NC_002945.4,100,624,0,0,1,624,3978121,3977498,0,1153
disA~~~disA_2~~~~~~disA_1,NC_002945.4,100,1077,0,0,1,1077,3975518,3976594,0,1989
group_569,NC_002945.4,100,1029,0,0,1,1029,934780,933752,0,1901
group_570,NC_002945.4,100,907,0,0,3,909,922799,923705,0,1676
lgt,NC_002945.4,99.929,1410,1,0,1,1410,1802943,1804352,0,2599
group_571,NC_002945.4,100,423,0,0,1,423,910863,910441,0,782
group_572,NC_002945.4,100,405,0,0,1,405,3017005,3017409,0,749
clgR,NC_002945.4,100,339,0,0,1,339,3019517,3019179,2.26E-180,627
group_574,NC_002945.4,100,885,0,0,1,885,3082342,3081458,0,1635
group_575,NC_002945.4,100,306,0,0,1,306,888909,889214,4.48E-162,566
group_576,NC_002945.4,100,633,0,0,1,633,1081519,1082151,0,1170
group_577,NC_002945.4,100,1167,0,0,1,1167,1084217,1083051,0,2156
group_2304,NC_002945.4,100,786,0,0,1,786,4220700,4219915,0,1452
group_578,NC_002945.4,100,1185,0,0,1,1185,2738229,2739413,0,2189
group_579,NC_002945.4,100,1695,0,0,1,1695,362454,360760,0,3131
impA,NC_002945.4,100,813,0,0,1,813,1793814,1794626,0,1502
group_581,NC_002945.4,100,1230,0,0,1,1230,2803781,2802552,0,2272
sigL,NC_002945.4,100,534,0,0,1,534,829365,829898,0,987
group_582,NC_002945.4,100,888,0,0,1,888,687171,688058,0,1640
group_582,NC_002945.4,81.3,754,135,6,138,888,197971,198721,8.03E-174,606
modA,NC_002945.4,100,786,0,0,1,786,2099603,2100388,0,1452
group_583,NC_002945.4,100,648,0,0,1,648,3094522,3093875,0,1197
group_583,NC_002945.4,96.986,564,17,0,85,648,3097334,3096771,0,948
group_586,NC_002945.4,100,921,0,0,1,921,3773005,3773925,0,1701
stf0,NC_002945.4,100,804,0,0,1,804,360750,359947,0,1485
group_587,NC_002945.4,100,1212,0,0,1,1212,359075,357864,0,2239
group_993,NC_002945.4,99.922,1288,0,1,1,1287,1707148,1708435,0,2372
group_994,NC_002945.4,99.072,1293,0,1,1,1293,1710482,1709202,0,2311
group_593,NC_002945.4,99.932,1471,0,1,1,1470,1544445,1545915,0,2710
cph2,NC_002945.4,100,1872,0,0,1,1872,1524320,1522449,0,3458
glpG,NC_002945.4,99.867,750,1,0,1,750,133058,133807,0,1380
group_2198,NC_002945.4,100,315,0,0,1,315,3462780,3462466,4.59E-167,582
group_594,NC_002945.4,100,753,0,0,1,753,2230158,2230910,0,1391
group_595,NC_002945.4,99.846,648,1,0,1,648,437877,438524,0,1192
group_597,NC_002945.4,100,708,0,0,1,708,2972964,2973671,0,1308
neo,NC_002945.4,100,756,0,0,1,756,4222332,4223087,0,1397
group_598,NC_002945.4,100,1323,0,0,1,1323,2228464,2227142,0,2444
group_599,NC_002945.4,99.919,1242,1,0,1,1242,263037,264278,0,2289
group_600,NC_002945.4,100,939,0,0,1,939,1945318,1944380,0,1735
gsiA,NC_002945.4,100,1656,0,0,1,1656,4045446,4043791,0,3059
COQ3_1~~~COQ3_2,NC_002945.4,100,594,0,0,1,594,97793,98386,0,1098
nlhH_3~~~nlhH_1,NC_002945.4,100,1131,0,0,1,1131,3286804,3285674,0,2089
group_602,NC_002945.4,99.803,1015,1,1,1,1014,2222330,2223344,0,1862
betB~~~geoB,NC_002945.4,99.923,1303,0,1,1,1302,266088,264786,0,2399
group_603,NC_002945.4,100,1809,0,0,1,1809,2077270,2075462,0,3341
dhmA2_2~~~dhmA2_3,NC_002945.4,100,861,0,0,1,861,2074550,2073690,0,1591
group_604,NC_002945.4,100,258,0,0,1,258,1176704,1176961,1.80E-135,477
group_606,NC_002945.4,100,624,0,0,1,624,2777873,2778496,0,1153
group_2204,NC_002945.4,99.79,1428,0,1,1,1428,3561449,3560025,0,2617
group_607,NC_002945.4,99.922,1287,1,0,1,1287,2963031,2964317,0,2372
group_607,NC_002945.4,79.597,1289,243,17,2,1280,2961663,2962941,0,905
group_608,NC_002945.4,100,951,0,0,1,951,1115278,1116228,0,1757
lprQ,NC_002945.4,100,1356,0,0,1,1356,572673,574028,0,2505
ephD_2,NC_002945.4,100,861,0,0,1,861,2107585,2106725,0,1591
group_610,NC_002945.4,99.877,1627,1,1,1,1626,3031069,3029443,0,2992
atpH,NC_002945.4,99.653,288,1,0,1,288,1463461,1463748,1.98E-150,527
group_611,NC_002945.4,100,897,0,0,1,897,214223,215119,0,1657
group_612,NC_002945.4,100,903,0,0,1,903,570885,569983,0,1668
group_612,NC_002945.4,94.545,55,3,0,1,55,570941,570887,4.73E-17,86.1
msiK_2~~~msiK_1,NC_002945.4,100,1083,0,0,1,1083,3100164,3099082,0,2001
sdhA_1,NC_002945.4,100,1941,0,0,1,1941,299128,297188,0,3585
mscL,NC_002945.4,99.808,520,0,1,1,519,1101959,1101440,0,953
menE_5~~~sauT_2~~~fadD3_2,NC_002945.4,99.941,1692,0,1,1,1692,2792804,2791114,0,3118
group_613,NC_002945.4,100,456,0,0,1,456,309074,308619,0,843
group_614,NC_002945.4,100,912,0,0,1,912,1626121,1625210,0,1685
group_615,NC_002945.4,100,1167,0,0,1,1167,397231,398397,0,2156
group_619,NC_002945.4,100,666,0,0,1,666,1294138,1294803,0,1230
group_619,NC_002945.4,78.864,317,59,6,157,469,1953134,1952822,7.07E-54,207
group_618,NC_002945.4,99.844,639,1,0,1,639,328747,329385,0,1175
mmpL3_1,NC_002945.4,100,2835,0,0,1,2835,247514,244680,0,5236
sigG,NC_002945.4,100,1098,0,0,1,1098,214317,213220,0,2028
group_620,NC_002945.4,100,1110,0,0,1,1110,211004,209895,0,2050
mdtD_1~~~mdtD_2,NC_002945.4,99.969,3207,1,0,1,3207,3576673,3573467,0,5917
group_1116,NC_002945.4,99.822,561,1,0,1,561,1891011,1891571,0,1031
rutA,NC_002945.4,100,795,0,0,1,795,49011,48217,0,1469
helY~~~helY_2~~~~~~helY_1,NC_002945.4,99.963,2721,1,0,1,2721,2338308,2335588,0,5020
group_630,NC_002945.4,100,1119,0,0,1,1119,1009409,1010527,0,2067
group_625,NC_002945.4,100,1296,0,0,1,1296,539543,538248,0,2394
prcA,NC_002945.4,100,747,0,0,1,747,2354622,2353876,0,1380
group_626,NC_002945.4,100,1275,0,0,1,1275,4010845,4012119,0,2355
group_627,NC_002945.4,99.958,2388,1,0,1,2388,685515,683128,0,4405
group_628,NC_002945.4,100,1152,0,0,1,1152,521322,522473,0,2128
group_629,NC_002945.4,100,495,0,0,1,495,520092,520586,0,915
fpg1,NC_002945.4,100,972,0,0,1,972,3200612,3199641,0,1796
fpg1,NC_002945.4,87.156,109,9,4,11,118,3132481,3132377,5.02E-27,119
fpg1,NC_002945.4,100,63,0,0,1,63,3200691,3200629,1.81E-26,117
fpg1,NC_002945.4,100,63,0,0,1,63,3200770,3200708,1.81E-26,117
fpg1,NC_002945.4,91.765,85,4,3,11,94,3132535,3132453,6.50E-26,115
fpg1,NC_002945.4,95.918,49,2,0,51,99,1071734,1071782,2.37E-15,80.5
fpg1,NC_002945.4,93.878,49,3,0,46,94,3132555,3132507,1.10E-13,75
fpg1,NC_002945.4,100,37,0,0,11,47,3200547,3200511,5.13E-12,69.4
fpg1,NC_002945.4,100,37,0,0,66,102,3200602,3200566,5.13E-12,69.4
fpg1,NC_002945.4,100,37,0,0,66,102,3200681,3200645,5.13E-12,69.4
fpg1,NC_002945.4,100,37,0,0,66,102,3200760,3200724,5.13E-12,69.4
fpg1,NC_002945.4,97.059,34,1,0,11,44,1071749,1071782,1.11E-08,58.4
fpg1,NC_002945.4,94.595,37,2,0,11,47,3132427,3132391,1.11E-08,58.4
coaA,NC_002945.4,100,939,0,0,1,939,1221586,1220648,0,1735
group_634,NC_002945.4,100,351,0,0,1,351,2249381,2249731,0,649
btuD,NC_002945.4,99.627,805,2,1,1,805,2966698,2965895,0,1469
btuD,NC_002945.4,100,233,0,0,794,1026,2963400,2963168,6.01E-121,431
btuD,NC_002945.4,83.761,234,36,2,794,1026,2962031,2961799,1.42E-57,220
group_635,NC_002945.4,100,921,0,0,1,921,3966836,3967756,0,1701
rpsR1_2,NC_002945.4,99.78,454,0,1,1,453,2302677,2302224,0,832
group_636,NC_002945.4,99.928,1386,1,0,1,1386,1941601,1942986,0,2555
group_637,NC_002945.4,100,417,0,0,1,417,1940797,1940381,0,771
group_638,NC_002945.4,98.385,2105,24,6,1,2100,2995667,2993568,0,3690
group_638,NC_002945.4,100,90,0,0,1786,1875,2993793,2993882,3.87E-41,167
group_639,NC_002945.4,100,324,0,0,1,324,1243032,1243355,4.70E-172,599
uppP,NC_002945.4,99.88,831,1,0,1,831,2381647,2380817,0,1530
group_2321,NC_002945.4,99.895,954,1,0,1,954,104698,103745,0,1757
group_2321,NC_002945.4,99.266,954,7,0,1,954,3836073,3837026,0,1724
group_2321,NC_002945.4,100,891,0,0,1,891,1779172,1778282,0,1646
group_2321,NC_002945.4,94.737,38,0,2,661,698,3043359,3043394,1.09E-08,58.4
ctpA_2~~~ctpA_1~~~ctpA,NC_002945.4,100,2286,0,0,1,2286,100618,102903,0,4222
ctpA_2~~~ctpA_1~~~ctpA,NC_002945.4,76.394,538,115,10,1691,2222,120492,119961,5.19E-75,279
mmaA4~~~cmaA,NC_002945.4,100,897,0,0,1,897,738430,737534,0,1657
aam,NC_002945.4,100,1488,0,0,1,1488,3504523,3506010,0,2748
cycA_2~~~cycA_1~~~cycA,NC_002945.4,99.94,1671,1,0,1,1671,1921206,1919536,0,3081
egtB,NC_002945.4,100,1278,0,0,1,1278,4088651,4087374,0,2361
group_642,NC_002945.4,100,612,0,0,1,612,3250880,3251491,0,1131
pknB,NC_002945.4,100,1881,0,0,1,1881,17469,15589,0,3474
group_643,NC_002945.4,100,939,0,0,1,939,3806992,3806054,0,1735
mmpS3_1~~~mmpS3_2,NC_002945.4,100,294,0,0,1,294,3545493,3545786,2.01E-155,544
group_644,NC_002945.4,100,906,0,0,1,906,3003523,3002618,0,1674
sigC,NC_002945.4,100,564,0,0,1,564,2315262,2315825,0,1042
group_645,NC_002945.4,100,906,0,0,1,906,2467184,2468089,0,1674
group_646,NC_002945.4,99.259,135,1,0,1,135,3043326,3043460,9.63E-66,244
group_646,NC_002945.4,94.737,38,0,2,34,69,104038,104001,1.35E-09,58.4
group_646,NC_002945.4,94.737,38,0,2,34,69,1778512,1778475,1.35E-09,58.4
group_646,NC_002945.4,94.737,38,0,2,34,69,3836733,3836770,1.35E-09,58.4
group_647,NC_002945.4,96.8,250,1,1,1,243,1094656,1094905,1.73E-115,411
group_647,NC_002945.4,96.8,250,1,1,1,243,1096751,1097000,1.73E-115,411
group_647,NC_002945.4,96.8,250,1,1,1,243,2916683,2916932,1.73E-115,411
group_649,NC_002945.4,100,582,0,0,1,582,1866667,1866086,0,1075
group_649,NC_002945.4,81.629,577,95,10,1,570,1873061,1872489,2.56E-132,468
group_649,NC_002945.4,81.746,378,57,11,205,573,2287880,2288254,2.12E-83,305
group_649,NC_002945.4,81.746,378,57,11,205,573,2293949,2294323,2.12E-83,305
group_649,NC_002945.4,78.517,391,73,9,191,574,3257529,3257915,1.30E-65,246
betB~~~gabD1,NC_002945.4,99.854,1371,1,1,1,1370,279302,277932,0,2519
betB~~~gabD1,NC_002945.4,100,511,0,0,1359,1869,277869,277359,0,944
group_650,NC_002945.4,100,1152,0,0,1,1152,236254,237405,0,2128
group_651,NC_002945.4,100,969,0,0,1,969,2592844,2593812,0,1790
group_652,NC_002945.4,99.772,438,1,0,1,438,3432809,3432372,0,804
group_653,NC_002945.4,100,720,0,0,1,720,4143319,4142600,0,1330
group_654,NC_002945.4,99.866,1494,0,1,1,1494,3850438,3848947,0,2747
group_656,NC_002945.4,100,576,0,0,1,576,881531,882106,0,1064
group_657,NC_002945.4,100,492,0,0,1,492,1147012,1147503,0,909
group_658,NC_002945.4,100,1077,0,0,1,1077,3359262,3358186,0,1989
rbbA~~~ybhF,NC_002945.4,100,768,0,0,1,768,1902669,1901902,0,1419
group_2343,NC_002945.4,98.99,99,1,0,1,99,908943,908845,6.80E-46,178
group_662,NC_002945.4,100,348,0,0,1,348,1074541,1074888,0,643
group_663,NC_002945.4,99.943,1743,1,0,1,1743,2906914,2908656,0,3214
group_663,NC_002945.4,73.585,477,112,14,16,485,2166642,2166173,2.48E-42,171
group_663,NC_002945.4,73.21,433,100,15,74,498,852154,851730,5.40E-34,143
rkpK,NC_002945.4,100,1332,0,0,1,1332,390290,391621,0,2460
trkA_2,NC_002945.4,100,663,0,0,1,663,2971072,2971734,0,1225
group_664,NC_002945.4,100,663,0,0,1,663,388918,389580,0,1225
group_2111,NC_002945.4,96.129,465,8,5,1,465,3622703,3623157,0,750
group_2111,NC_002945.4,100,131,0,0,1,131,3622729,3622859,1.33E-64,243
group_2111,NC_002945.4,87.5,152,8,3,25,175,3622789,3622930,2.97E-41,165
group_2111,NC_002945.4,100,71,0,0,97,167,3622753,3622823,3.01E-31,132
group_2111,NC_002945.4,100,62,0,0,169,230,3622726,3622787,3.03E-26,115
group_2111,NC_002945.4,100,59,0,0,1,59,3622864,3622922,1.41E-24,110
group_2111,NC_002945.4,83.621,116,8,7,133,238,3622753,3622867,3.06E-21,99
group_2111,NC_002945.4,82.407,108,8,3,25,131,3622825,3622922,8.56E-17,84.2
group_2111,NC_002945.4,100,35,0,0,196,230,3622789,3622823,3.10E-11,65.8
group_2111,NC_002945.4,100,35,0,0,61,95,3622888,3622922,3.10E-11,65.8
group_2111,NC_002945.4,86.667,60,3,4,166,221,3622697,3622755,4.01E-10,62.1
group_671,NC_002945.4,99.603,252,1,0,1,252,3440660,3440911,1.76E-130,460
moaC1_2~~~moaC1_1,NC_002945.4,99.814,538,0,1,1,537,3669183,3668646,0,987
srmB,NC_002945.4,99.978,4542,1,0,1,4542,3635710,3640251,0,8383
group_670,NC_002945.4,99.197,249,2,0,1,249,1957723,1957971,3.77E-127,449
sap_1,NC_002945.4,100,765,0,0,1,765,1697293,1698057,0,1413
group_673,NC_002945.4,100,204,0,0,1,204,3208978,3208775,1.45E-105,377
group_673,NC_002945.4,89.655,203,21,0,1,203,3214392,3214190,5.47E-70,259
group_2223,NC_002945.4,100,2409,0,0,1,2409,4332565,4334973,0,4449
group_674,NC_002945.4,99.907,1071,1,0,1,1071,315828,314758,0,1973
devS,NC_002945.4,99.901,2013,2,0,1,2013,3457449,3455437,0,3707
amiD_2~~~QRSL1,NC_002945.4,99.931,1440,1,0,1,1440,3746662,3748101,0,2654
acoA,NC_002945.4,99.9,1005,1,0,1,1005,940143,941147,0,1851
PE3_3~~~PE3_2,NC_002945.4,100,1407,0,0,1,1407,189029,187623,0,2599
purA,NC_002945.4,100,1299,0,0,1,1299,437786,436488,0,2399
group_676,NC_002945.4,99.876,808,0,1,1,807,4091658,4090851,0,1485
dap_1~~~dap_2,NC_002945.4,100,1230,0,0,1,1230,479575,478346,0,2272
group_678,NC_002945.4,99.916,1194,1,0,1,1194,2357466,2358659,0,2200
group_680,NC_002945.4,100,318,0,0,1,318,1867674,1867357,9.97E-169,588
lnt~~~lnt_2~~~lnt_1,NC_002945.4,99.813,1602,0,1,1,1602,2519007,2517409,0,2939
group_1306,NC_002945.4,99.934,1524,1,0,1,1524,1447463,1445940,0,2809
irtA,NC_002945.4,100,2580,0,0,1,2580,1515491,1518070,0,4765
group_683,NC_002945.4,100,420,0,0,1,420,2251494,2251075,0,776
group_684,NC_002945.4,100,342,0,0,1,342,507921,507580,0,632
COQ3_2~~~~~~COQ3_1,NC_002945.4,100,813,0,0,1,813,936332,937144,0,1502
group_2233,NC_002945.4,100,735,0,0,1,735,48084,47350,0,1358
leuS,NC_002945.4,99.966,2965,0,1,1,2964,43491,46455,0,5469
group_687,NC_002945.4,100,390,0,0,1,390,1176199,1176588,0,721
group_690,NC_002945.4,100,681,0,0,1,681,1901830,1901150,0,1258
cobB_1~~~cobB_2,NC_002945.4,99.637,1377,2,1,1,1377,3118449,3117076,0,2512
group_692,NC_002945.4,100,675,0,0,1,675,2848935,2849609,0,1247
group_692,NC_002945.4,75.22,682,151,17,3,675,2849732,2850404,6.87E-84,307
group_693,NC_002945.4,100,405,0,0,1,405,2897602,2898006,0,749
group_694,NC_002945.4,100,1035,0,0,1,1035,2406590,2405556,0,1912
group_695,NC_002945.4,100,786,0,0,1,786,3693523,3694308,0,1452
group_695,NC_002945.4,98.589,567,8,0,220,786,3692014,3692580,0,1003
group_695,NC_002945.4,75.591,381,88,5,217,594,370262,370640,1.41E-46,183
group_695,NC_002945.4,81.951,205,37,0,230,434,375498,375702,8.51E-44,174
group_696,NC_002945.4,99.883,855,1,0,1,855,384662,385516,0,1574
moaE1,NC_002945.4,100,666,0,0,1,666,3668649,3667984,0,1230
group_697,NC_002945.4,100,369,0,0,1,369,1354432,1354800,0,682
group_698,NC_002945.4,100,609,0,0,1,609,617373,617981,0,1125
group_2137,NC_002945.4,100,801,0,0,1,801,3550445,3549645,0,1480
moeA1,NC_002945.4,100,1281,0,0,1,1281,1110748,1112028,0,2366
group_699,NC_002945.4,99.858,1410,0,1,1,1410,3077782,3079189,0,2591
group_699,NC_002945.4,84.359,390,50,6,1,382,4157001,4156615,5.11E-103,372
ftsH_2,NC_002945.4,100,2283,0,0,1,2283,4000536,3998254,0,4217
group_700,NC_002945.4,99.927,1368,0,1,1,1368,163556,164922,0,2519
group_701,NC_002945.4,100,1002,0,0,1,1002,2328102,2329103,0,1851
group_703,NC_002945.4,99.818,549,0,1,1,549,1300649,1300102,0,1007
group_704,NC_002945.4,99.921,1273,0,1,1,1272,447551,446279,0,2344
group_706,NC_002945.4,100,315,0,0,1,315,432143,432457,4.59E-167,582
group_706,NC_002945.4,86.901,313,41,0,3,315,430768,431080,1.41E-97,351
group_706,NC_002945.4,87.234,282,35,1,34,315,433539,433819,3.98E-88,320
group_706,NC_002945.4,83.688,282,36,4,34,315,429402,429673,3.16E-69,257
group_706,NC_002945.4,80.707,311,49,8,3,312,426130,426430,1.92E-61,231
group_706,NC_002945.4,77.66,282,54,4,32,313,427773,428045,7.09E-41,163
group_706,NC_002945.4,85.517,145,19,2,3,146,427558,427701,5.52E-37,150
group_706,NC_002945.4,76.224,286,57,6,29,313,427956,428231,3.32E-34,141
group_706,NC_002945.4,82.716,162,24,4,2,161,430737,430896,3.32E-34,141
group_706,NC_002945.4,80.153,131,24,2,32,161,429369,429498,7.29E-21,97.1
group_706,NC_002945.4,79.412,102,21,0,214,315,433748,433849,1.23E-13,73.1
group_706,NC_002945.4,84.211,57,9,0,213,269,427975,428031,1.24E-08,56.5
group_706,NC_002945.4,76.471,102,24,0,214,315,432386,432487,1.24E-08,56.5
group_706,NC_002945.4,100,29,0,0,244,272,432356,432384,4.45E-08,54.7
scmP,NC_002945.4,100,1170,0,0,1,1170,3651743,3650574,0,2161
group_709,NC_002945.4,100,1086,0,0,1,1086,249234,250319,0,2006
thiE,NC_002945.4,100,669,0,0,1,669,502037,501369,0,1236
group_708,NC_002945.4,99.868,756,1,0,1,756,450402,449647,0,1391
tetC,NC_002945.4,99.854,684,1,0,1,684,86485,87168,0,1258
group_711,NC_002945.4,100,801,0,0,1,801,4038697,4037897,0,1480
group_713,NC_002945.4,100,837,0,0,1,837,2379496,2378660,0,1546
group_2246,NC_002945.4,100,1611,0,0,1,1611,4245693,4244083,0,2976
group_717,NC_002945.4,99.267,273,2,0,1,273,4155321,4155593,1.90E-140,494
group_715,NC_002945.4,100,828,0,0,1,828,3791562,3790735,0,1530
dthadh,NC_002945.4,99.89,907,0,1,1,906,1590102,1591008,0,1668
cya,NC_002945.4,100,1257,0,0,1,1257,1817645,1816389,0,2322
appC_2~~~appC_1~~~appC,NC_002945.4,99.936,1551,1,0,1,1551,1815662,1814112,0,2859
lpqI,NC_002945.4,100,1167,0,0,1,1167,285510,286676,0,2156
group_718,NC_002945.4,100,1260,0,0,1,1260,2724146,2722887,0,2327
pycA,NC_002945.4,100,3384,0,0,1,3384,3284147,3280764,0,6250
group_719,NC_002945.4,100,213,0,0,1,213,2897393,2897605,1.51E-110,394
rsmG,NC_002945.4,100,675,0,0,1,675,4346574,4345900,0,1247
ppsB_1~~~~~~menE_4,NC_002945.4,100,1794,0,0,1,1794,1350607,1352400,0,3314
group_721,NC_002945.4,100,1794,0,0,1,1794,2009346,2007553,0,3314
lppA_2,NC_002945.4,95.536,560,21,3,1,558,2838434,2838991,0,893
lppA_2,NC_002945.4,92.78,554,36,3,1,552,2839090,2839641,0,798
lppA_2,NC_002945.4,91.25,560,45,4,1,558,2837778,2838335,0,760
iniC,NC_002945.4,100,1482,0,0,1,1482,413787,415268,0,2737
group_724,NC_002945.4,100,1749,0,0,1,1749,1426605,1424857,0,3230
group_726,NC_002945.4,100,507,0,0,1,507,836770,836264,0,937
group_729,NC_002945.4,99.919,1231,0,1,1,1230,1410158,1411388,0,2266
group_730,NC_002945.4,99.817,546,1,0,1,546,3111153,3111698,0,1003
group_731,NC_002945.4,100,2568,0,0,1,2568,710760,708193,0,4743
group_732,NC_002945.4,100,909,0,0,1,909,1892196,1893104,0,1679
narU~~~narK_3~~~narK_2,NC_002945.4,100,1410,0,0,1,1410,312493,311084,0,2604
rpoA,NC_002945.4,100,1040,0,0,101,1140,3830616,3829577,0,1921
rpoA,NC_002945.4,100,107,0,0,1,107,3830292,3830398,7.38E-51,198
group_735,NC_002945.4,100,2451,0,0,1,2451,409430,406980,0,4527
nanK,NC_002945.4,100,909,0,0,1,909,748806,749714,0,1679
group_736,NC_002945.4,100,993,0,0,1,993,3009600,3008608,0,1834
rpfE,NC_002945.4,99.824,567,1,0,1,567,2724802,2724236,0,1042
ahpC,NC_002945.4,100,588,0,0,1,588,2698767,2699354,0,1086
group_2394,NC_002945.4,100,315,0,0,1,315,1960899,1961213,4.59E-167,582
aroC,NC_002945.4,100,1159,0,0,123,1281,2835573,2834415,0,2141
aroC,NC_002945.4,98.507,134,2,0,1,134,1167766,1167899,1.76E-62,237
group_737,NC_002945.4,100,825,0,0,1,825,1581138,1580314,0,1524
fmt,NC_002945.4,100,939,0,0,1,939,1582882,1583820,0,1735
cobQ,NC_002945.4,100,1485,0,0,1,1485,306183,304699,0,2743
purK,NC_002945.4,100,1227,0,0,1,1227,3618859,3617633,0,2266
purK,NC_002945.4,95.652,69,2,1,1153,1221,3034048,3034115,3.84E-24,110
purK,NC_002945.4,94.286,70,4,0,1152,1221,2441841,2441910,1.38E-23,108
purK,NC_002945.4,93.22,59,4,0,1155,1213,644046,643988,1.80E-17,87.9
purK,NC_002945.4,100,30,0,0,1198,1227,154344,154373,5.07E-08,56.5
purK,NC_002945.4,100,30,0,0,1198,1227,154397,154426,5.07E-08,56.5
rlmN,NC_002945.4,99.913,1152,1,0,1,1152,3151605,3150454,0,2122
rlmN,NC_002945.4,95.402,87,2,2,1054,1139,3150495,3150410,1.65E-32,137
rlmN,NC_002945.4,93.023,43,1,2,1111,1152,3150552,3150511,1.02E-09,62.1
group_738,NC_002945.4,99.906,1066,0,1,1,1065,3149799,3148734,0,1962
group_2262,NC_002945.4,100,483,0,0,1,483,4246442,4246924,0,893
group_740,NC_002945.4,100,309,0,0,1,309,2139585,2139893,9.74E-164,571
group_741,NC_002945.4,99.917,1204,0,1,1,1203,1235355,1234152,0,2217
group_742,NC_002945.4,99.928,1392,1,0,1,1392,1778262,1776871,0,2566
group_743,NC_002945.4,100,243,0,0,1,243,429308,429550,3.67E-127,449
group_743,NC_002945.4,87.838,148,18,0,78,225,430783,430930,2.47E-44,174
group_744,NC_002945.4,99.867,750,1,0,1,750,215161,215910,0,1380
ppk2,NC_002945.4,100,867,0,0,1,867,3568745,3567879,0,1602
group_2156,NC_002945.4,99.914,1159,0,1,1,1158,3567263,3566105,0,2134
cca,NC_002945.4,100,1443,0,0,1,1443,4331446,4330004,0,2665
esxF~~~esxF_1,NC_002945.4,99.679,312,1,0,1,312,4329404,4329093,9.84E-164,571
auaH,NC_002945.4,99.902,1023,1,0,1,1023,166017,167039,0,1884
group_1488,NC_002945.4,100,456,0,0,1,456,2512448,2511993,0,843
group_1500,NC_002945.4,99.823,565,0,1,1,564,2179296,2178732,0,1037
group_753,NC_002945.4,100,408,0,0,1,408,968358,968765,0,754
group_757,NC_002945.4,100,1230,0,0,1,1230,380202,381431,0,2272
group_760,NC_002945.4,100,1524,0,0,1,1524,550694,552217,0,2815
group_762,NC_002945.4,100,420,0,0,1,420,3179174,3178755,0,776
group_763,NC_002945.4,99.915,1176,1,0,1,1176,4010703,4009528,0,2167
group_765,NC_002945.4,100,579,0,0,88,666,2932281,2931703,0,1070
group_765,NC_002945.4,100,94,0,0,1,94,2931575,2931668,7.17E-44,174
hisG,NC_002945.4,100,855,0,0,1,855,2365496,2364642,0,1580
group_2344,NC_002945.4,100,330,0,0,1,330,2290766,2291095,2.21E-175,610
group_2344,NC_002945.4,89.855,138,14,0,1,138,2284676,2284813,2.66E-45,178
group_766,NC_002945.4,100,774,0,0,1,774,2175718,2176491,0,1430
group_767,NC_002945.4,99.919,1233,1,0,1,1233,609975,611207,0,2272
dapC_2~~~dapC~~~dapC_1,NC_002945.4,100,1194,0,0,1,1194,955674,954481,0,2206
lprH,NC_002945.4,100,630,0,0,1,630,1593412,1594041,0,1164
ethA_4~~~ethA_3,NC_002945.4,100,1470,0,0,1,1470,4268158,4266689,0,2715
