Name	n_Nucleotides	n_Sequences	Percent_GC	Percent_Identical Sites	Percent_Pairwise_Identity	Created	Created Date	Description	Free end gaps	Max Sequence Length	Mean Coverage	Min Sequence Length	Modified	Ref Seq Index	Ref Seq Length	Ref Seq Name	Sequence_Length	Size	Topology	URN
group_1267.aln	165945	851	65.6%	100.0%	100.0%	Tue Oct 05 22:16:11 EDT 2021	Tue Oct 05 22:16:11 EDT 2021	Alignment of 851 sequences	true	195	851.0	195	Wed Oct 06 07:27:01 EDT 2021	-1	0		195	80 KB	linear	urn:local:.:pn1-dxz06zx
group_1270.aln	592296	851	65.7%	99.9%	100.0%	Tue Oct 05 22:16:12 EDT 2021	Tue Oct 05 22:16:12 EDT 2021	Alignment of 851 sequences	true	696	851.0	696	Wed Oct 06 07:27:01 EDT 2021	-1	0		696	184 KB	linear	urn:local:.:pn2-dxz06zx
group_1271.aln	976948	851	63.2%	99.8%	100.0%	Tue Oct 05 22:16:12 EDT 2021	Tue Oct 05 22:16:12 EDT 2021	Alignment of 851 sequences	true	1148	851.0	1148	Wed Oct 06 07:27:01 EDT 2021	-1	0		1148	281 KB	linear	urn:local:.:pn3-dxz06zx
group_1272.aln	1230546	851	59.9%	99.6%	100.0%	Tue Oct 05 22:16:12 EDT 2021	Tue Oct 05 22:16:12 EDT 2021	Alignment of 851 sequences	true	1446	851.0	1446	Wed Oct 06 07:27:01 EDT 2021	-1	0		1446	344 KB	linear	urn:local:.:pn4-dxz06zx
group_1273.aln	592296	851	70.4%	99.7%	100.0%	Tue Oct 05 22:16:13 EDT 2021	Tue Oct 05 22:16:13 EDT 2021	Alignment of 851 sequences	true	696	851.0	696	Wed Oct 06 07:27:01 EDT 2021	-1	0		696	184 KB	linear	urn:local:.:pn5-dxz06zx
group_1275.aln	592296	851	66.2%	99.7%	100.0%	Tue Oct 05 22:16:13 EDT 2021	Tue Oct 05 22:16:13 EDT 2021	Alignment of 851 sequences	true	696	851.0	696	Wed Oct 06 07:27:01 EDT 2021	-1	0		696	184 KB	linear	urn:local:.:pn6-dxz06zx
group_1276.aln	329337	851	66.1%	99.7%	100.0%	Tue Oct 05 22:16:13 EDT 2021	Tue Oct 05 22:16:13 EDT 2021	Alignment of 851 sequences	true	387	851.0	387	Wed Oct 06 07:27:00 EDT 2021	-1	0		387	120 KB	linear	urn:local:.:pn7-dxz06zx
group_1277.aln	329337	851	65.6%	99.5%	100.0%	Tue Oct 05 22:16:13 EDT 2021	Tue Oct 05 22:16:13 EDT 2021	Alignment of 851 sequences	true	387	851.0	387	Wed Oct 06 07:27:00 EDT 2021	-1	0		387	120 KB	linear	urn:local:.:pn8-dxz06zx
group_1279.aln	329337	851	63.3%	99.2%	100.0%	Tue Oct 05 22:16:13 EDT 2021	Tue Oct 05 22:16:13 EDT 2021	Alignment of 851 sequences	true	387	851.0	387	Wed Oct 06 07:27:00 EDT 2021	-1	0		387	120 KB	linear	urn:local:.:pn9-dxz06zx
group_1282.aln	589743	851	66.2%	99.6%	100.0%	Tue Oct 05 22:16:14 EDT 2021	Tue Oct 05 22:16:14 EDT 2021	Alignment of 851 sequences	true	693	851.0	693	Wed Oct 06 07:27:00 EDT 2021	-1	0		693	184 KB	linear	urn:local:.:pna-dxz06zx
group_1284.aln	1217781	851	70.0%	99.7%	100.0%	Tue Oct 05 22:16:14 EDT 2021	Tue Oct 05 22:16:14 EDT 2021	Alignment of 851 sequences	true	1431	851.0	1431	Wed Oct 06 07:27:00 EDT 2021	-1	0		1431	340 KB	linear	urn:local:.:pnb-dxz06zx
group_1290.aln	163392	851	61.5%	99.0%	100.0%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:27:00 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:pnc-dxz06zx
group_1292.aln	163392	851	68.2%	99.5%	100.0%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:27:00 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:pnd-dxz06zx
group_1293.aln	163392	851	67.2%	99.5%	99.9%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:27:00 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:pne-dxz06zx
group_1294.aln	587190	851	64.2%	99.6%	100.0%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	690	851.0	690	Wed Oct 06 07:27:00 EDT 2021	-1	0		690	183 KB	linear	urn:local:.:pnf-dxz06zx
group_1295.aln	163392	851	66.7%	99.5%	100.0%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:27:00 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:png-dxz06zx
group_1297.aln	163392	851	64.5%	99.0%	99.9%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:26:59 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:pnh-dxz06zx
group_1298.aln	587190	851	68.4%	99.0%	100.0%	Tue Oct 05 22:16:15 EDT 2021	Tue Oct 05 22:16:15 EDT 2021	Alignment of 851 sequences	true	690	851.0	690	Wed Oct 06 07:26:59 EDT 2021	-1	0		690	183 KB	linear	urn:local:.:pni-dxz06zy
group_1300.aln	326784	851	64.3%	99.7%	100.0%	Tue Oct 05 22:16:16 EDT 2021	Tue Oct 05 22:16:16 EDT 2021	Alignment of 851 sequences	true	384	851.0	384	Wed Oct 06 07:26:59 EDT 2021	-1	0		384	119 KB	linear	urn:local:.:pnj-dxz06zy
group_1301.aln	326784	851	66.1%	99.5%	100.0%	Tue Oct 05 22:16:16 EDT 2021	Tue Oct 05 22:16:16 EDT 2021	Alignment of 851 sequences	true	384	851.0	384	Wed Oct 06 07:26:59 EDT 2021	-1	0		384	119 KB	linear	urn:local:.:pnk-dxz06zy
group_1302.aln	326784	851	69.5%	99.5%	100.0%	Tue Oct 05 22:16:16 EDT 2021	Tue Oct 05 22:16:16 EDT 2021	Alignment of 851 sequences	true	384	851.0	384	Wed Oct 06 07:26:59 EDT 2021	-1	0		384	119 KB	linear	urn:local:.:pnl-dxz06zy
group_1303.aln	326784	851	61.2%	100.0%	100.0%	Tue Oct 05 22:16:16 EDT 2021	Tue Oct 05 22:16:16 EDT 2021	Alignment of 851 sequences	true	384	851.0	384	Wed Oct 06 07:26:59 EDT 2021	-1	0		384	119 KB	linear	urn:local:.:pnm-dxz06zy
group_1305.aln	1205016	851	67.1%	99.6%	100.0%	Tue Oct 05 22:16:17 EDT 2021	Tue Oct 05 22:16:17 EDT 2021	Alignment of 851 sequences	true	1416	851.0	1416	Wed Oct 06 07:26:59 EDT 2021	-1	0		1416	337 KB	linear	urn:local:.:pnn-dxz06zy
group_1307.aln	1202463	851	62.0%	99.8%	100.0%	Tue Oct 05 22:16:17 EDT 2021	Tue Oct 05 22:16:17 EDT 2021	Alignment of 851 sequences	true	1413	851.0	1413	Wed Oct 06 07:26:59 EDT 2021	-1	0		1413	337 KB	linear	urn:local:.:pno-dxz06zy
group_1308.aln	582084	851	68.3%	100.0%	100.0%	Tue Oct 05 22:16:17 EDT 2021	Tue Oct 05 22:16:17 EDT 2021	Alignment of 851 sequences	true	684	851.0	684	Wed Oct 06 07:26:59 EDT 2021	-1	0		684	182 KB	linear	urn:local:.:pnp-dxz06zy
group_1309.aln	163392	851	64.6%	99.0%	100.0%	Tue Oct 05 22:16:17 EDT 2021	Tue Oct 05 22:16:17 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:26:59 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:pnq-dxz06zy
group_1310.aln	584637	851	63.8%	99.6%	100.0%	Tue Oct 05 22:16:18 EDT 2021	Tue Oct 05 22:16:18 EDT 2021	Alignment of 851 sequences	true	687	851.0	687	Wed Oct 06 07:26:59 EDT 2021	-1	0		687	183 KB	linear	urn:local:.:pnr-dxz06zy
group_1311.aln	584637	851	70.9%	99.9%	100.0%	Tue Oct 05 22:16:18 EDT 2021	Tue Oct 05 22:16:18 EDT 2021	Alignment of 851 sequences	true	687	851.0	687	Wed Oct 06 07:26:58 EDT 2021	-1	0		687	183 KB	linear	urn:local:.:pns-dxz06zy
group_1312.aln	584637	851	68.8%	99.7%	100.0%	Tue Oct 05 22:16:18 EDT 2021	Tue Oct 05 22:16:18 EDT 2021	Alignment of 851 sequences	true	687	851.0	687	Wed Oct 06 07:26:58 EDT 2021	-1	0		687	183 KB	linear	urn:local:.:pnt-dxz06zy
group_1313.aln	163392	851	64.1%	100.0%	100.0%	Tue Oct 05 22:16:18 EDT 2021	Tue Oct 05 22:16:18 EDT 2021	Alignment of 851 sequences	true	192	851.0	192	Wed Oct 06 07:26:58 EDT 2021	-1	0		192	79 KB	linear	urn:local:.:pnu-dxz06zy
group_1314.aln	160839	851	63.0%	99.5%	99.9%	Tue Oct 05 22:16:18 EDT 2021	Tue Oct 05 22:16:18 EDT 2021	Alignment of 851 sequences	true	189	851.0	189	Wed Oct 06 07:26:58 EDT 2021	-1	0		189	79 KB	linear	urn:local:.:pnv-dxz06zy
group_1315.aln	160839	851	63.5%	99.5%	100.0%	Tue Oct 05 22:16:18 EDT 2021	Tue Oct 05 22:16:18 EDT 2021	Alignment of 851 sequences	true	189	851.0	189	Wed Oct 06 07:26:58 EDT 2021	-1	0		189	79 KB	linear	urn:local:.:pnw-dxz06zy
group_1317.aln	160839	851	64.6%	100.0%	100.0%	Tue Oct 05 22:16:19 EDT 2021	Tue Oct 05 22:16:19 EDT 2021	Alignment of 851 sequences	true	189	851.0	189	Wed Oct 06 07:26:58 EDT 2021	-1	0		189	79 KB	linear	urn:local:.:pnx-dxz06zy
group_1318.aln	160839	851	65.1%	99.5%	100.0%	Tue Oct 05 22:16:19 EDT 2021	Tue Oct 05 22:16:19 EDT 2021	Alignment of 851 sequences	true	189	851.0	189	Wed Oct 06 07:26:58 EDT 2021	-1	0		189	79 KB	linear	urn:local:.:pny-dxz06zy
group_1319.aln	582084	851	63.6%	99.4%	100.0%	Tue Oct 05 22:16:19 EDT 2021	Tue Oct 05 22:16:19 EDT 2021	Alignment of 851 sequences	true	684	851.0	684	Wed Oct 06 07:26:58 EDT 2021	-1	0		684	182 KB	linear	urn:local:.:pnz-dxz06zy
group_1320.aln	582084	851	62.3%	99.9%	100.0%	Tue Oct 05 22:16:19 EDT 2021	Tue Oct 05 22:16:19 EDT 2021	Alignment of 851 sequences	true	684	851.0	684	Wed Oct 06 07:26:58 EDT 2021	-1	0		684	182 KB	linear	urn:local:.:po0-dxz06zy
group_1321.aln	324231	851	63.5%	99.7%	100.0%	Tue Oct 05 22:16:19 EDT 2021	Tue Oct 05 22:16:19 EDT 2021	Alignment of 851 sequences	true	381	851.0	381	Wed Oct 06 07:26:58 EDT 2021	-1	0		381	119 KB	linear	urn:local:.:po1-dxz06zy
group_1322.aln	324231	851	60.4%	100.0%	100.0%	Tue Oct 05 22:16:19 EDT 2021	Tue Oct 05 22:16:19 EDT 2021	Alignment of 851 sequences	true	381	851.0	381	Wed Oct 06 07:26:58 EDT 2021	-1	0		381	119 KB	linear	urn:local:.:po2-dxz06zy
group_1323.aln	324231	851	65.9%	100.0%	100.0%	Tue Oct 05 22:16:20 EDT 2021	Tue Oct 05 22:16:20 EDT 2021	Alignment of 851 sequences	true	381	851.0	381	Wed Oct 06 07:26:58 EDT 2021	-1	0		381	119 KB	linear	urn:local:.:po3-dxz06zy
group_1326.aln	178710	851	68.6%	59.5%	99.6%	Tue Oct 05 22:16:20 EDT 2021	Tue Oct 05 22:16:20 EDT 2021	Alignment of 851 sequences	true	210	851.0	210	Wed Oct 06 07:26:57 EDT 2021	-1	0		210	83 KB	linear	urn:local:.:po4-dxz06zy
group_1332.aln	140415	851	65.7%	57.0%	80.5%	Tue Oct 05 22:16:20 EDT 2021	Tue Oct 05 22:16:20 EDT 2021	Alignment of 851 sequences	true	165	851.0	165	Wed Oct 06 07:26:57 EDT 2021	-1	0		165	74 KB	linear	urn:local:.:po5-dxz06zy
group_1333.aln	268065	851	70.5%	59.0%	99.9%	Tue Oct 05 22:16:20 EDT 2021	Tue Oct 05 22:16:20 EDT 2021	Alignment of 851 sequences	true	315	851.0	315	Wed Oct 06 07:26:57 EDT 2021	-1	0		315	105 KB	linear	urn:local:.:po6-dxz06zy
group_1334.aln	579531	851	67.7%	99.6%	100.0%	Tue Oct 05 22:16:20 EDT 2021	Tue Oct 05 22:16:20 EDT 2021	Alignment of 851 sequences	true	681	851.0	681	Wed Oct 06 07:26:57 EDT 2021	-1	0		681	182 KB	linear	urn:local:.:po7-dxz06zy
group_1335.aln	1187145	851	66.7%	100.0%	100.0%	Tue Oct 05 22:16:21 EDT 2021	Tue Oct 05 22:16:21 EDT 2021	Alignment of 851 sequences	true	1395	851.0	1395	Wed Oct 06 07:26:57 EDT 2021	-1	0		1395	333 KB	linear	urn:local:.:po8-dxz06zy
group_1338.aln	1184592	851	64.1%	99.4%	100.0%	Tue Oct 05 22:16:21 EDT 2021	Tue Oct 05 22:16:21 EDT 2021	Alignment of 851 sequences	true	1392	851.0	1392	Wed Oct 06 07:26:57 EDT 2021	-1	0		1392	332 KB	linear	urn:local:.:po9-dxz06zy
group_1339.aln	321678	851	71.4%	99.5%	100.0%	Tue Oct 05 22:16:21 EDT 2021	Tue Oct 05 22:16:21 EDT 2021	Alignment of 851 sequences	true	378	851.0	378	Wed Oct 06 07:26:57 EDT 2021	-1	0		378	118 KB	linear	urn:local:.:poa-dxz06zy
group_1340.aln	158286	851	72.0%	100.0%	100.0%	Tue Oct 05 22:16:22 EDT 2021	Tue Oct 05 22:16:22 EDT 2021	Alignment of 851 sequences	true	186	851.0	186	Wed Oct 06 07:26:57 EDT 2021	-1	0		186	78 KB	linear	urn:local:.:pob-dxz06zy
group_1342.aln	158286	851	65.6%	98.9%	100.0%	Tue Oct 05 22:16:22 EDT 2021	Tue Oct 05 22:16:22 EDT 2021	Alignment of 851 sequences	true	186	851.0	186	Wed Oct 06 07:26:57 EDT 2021	-1	0		186	78 KB	linear	urn:local:.:poc-dxz06zy
group_1343.aln	158286	851	53.8%	98.9%	100.0%	Tue Oct 05 22:16:22 EDT 2021	Tue Oct 05 22:16:22 EDT 2021	Alignment of 851 sequences	true	186	851.0	186	Wed Oct 06 07:26:57 EDT 2021	-1	0		186	78 KB	linear	urn:local:.:pod-dxz06zy
group_1344.aln	321678	851	65.1%	99.5%	100.0%	Tue Oct 05 22:16:22 EDT 2021	Tue Oct 05 22:16:22 EDT 2021	Alignment of 851 sequences	true	378	851.0	378	Wed Oct 06 07:26:57 EDT 2021	-1	0		378	118 KB	linear	urn:local:.:poe-dxz06zy
group_1345.aln	1179486	851	68.3%	99.6%	100.0%	Tue Oct 05 22:16:22 EDT 2021	Tue Oct 05 22:16:22 EDT 2021	Alignment of 851 sequences	true	1386	851.0	1386	Wed Oct 06 07:26:56 EDT 2021	-1	0		1386	331 KB	linear	urn:local:.:pof-dxz06zy
group_1348.aln	1176933	851	66.2%	99.5%	100.0%	Tue Oct 05 22:16:23 EDT 2021	Tue Oct 05 22:16:23 EDT 2021	Alignment of 851 sequences	true	1383	851.0	1383	Wed Oct 06 07:26:56 EDT 2021	-1	0		1383	330 KB	linear	urn:local:.:pog-dxz06zy
group_1349.aln	579531	851	63.6%	56.4%	99.9%	Tue Oct 05 22:16:23 EDT 2021	Tue Oct 05 22:16:23 EDT 2021	Alignment of 851 sequences	true	681	851.0	681	Wed Oct 06 07:26:56 EDT 2021	-1	0		681	182 KB	linear	urn:local:.:poh-dxz06zy
group_1353.aln	1174380	851	66.5%	99.6%	100.0%	Tue Oct 05 22:16:24 EDT 2021	Tue Oct 05 22:16:24 EDT 2021	Alignment of 851 sequences	true	1380	851.0	1380	Wed Oct 06 07:26:56 EDT 2021	-1	0		1380	329 KB	linear	urn:local:.:poi-dxz06zy
group_1355.aln	574425	851	59.9%	99.6%	100.0%	Tue Oct 05 22:16:24 EDT 2021	Tue Oct 05 22:16:24 EDT 2021	Alignment of 851 sequences	true	675	851.0	675	Wed Oct 06 07:26:56 EDT 2021	-1	0		675	180 KB	linear	urn:local:.:poj-dxz06zy
group_1356.aln	574425	851	64.7%	99.6%	100.0%	Tue Oct 05 22:16:24 EDT 2021	Tue Oct 05 22:16:24 EDT 2021	Alignment of 851 sequences	true	675	851.0	675	Wed Oct 06 07:26:56 EDT 2021	-1	0		675	180 KB	linear	urn:local:.:pok-dxz06zy
group_1357.aln	1169274	851	66.9%	99.5%	100.0%	Tue Oct 05 22:16:24 EDT 2021	Tue Oct 05 22:16:24 EDT 2021	Alignment of 851 sequences	true	1374	851.0	1374	Wed Oct 06 07:26:55 EDT 2021	-1	0		1374	329 KB	linear	urn:local:.:pol-dxz06zy
group_1358.aln	105524	851	61.8%	99.2%	99.6%	Tue Oct 05 22:16:25 EDT 2021	Tue Oct 05 22:16:25 EDT 2021	Alignment of 851 sequences	true	124	851.0	124	Wed Oct 06 07:26:55 EDT 2021	-1	0		124	65 KB	linear	urn:local:.:pom-dxz06zy
group_1360.aln	1148850	851	65.0%	99.7%	100.0%	Tue Oct 05 22:16:25 EDT 2021	Tue Oct 05 22:16:25 EDT 2021	Alignment of 851 sequences	true	1350	851.0	1350	Wed Oct 06 07:26:55 EDT 2021	-1	0		1350	324 KB	linear	urn:local:.:poo-dxz06zy
group_1361.aln	155733	851	60.1%	98.9%	100.0%	Tue Oct 05 22:16:25 EDT 2021	Tue Oct 05 22:16:25 EDT 2021	Alignment of 851 sequences	true	183	851.0	183	Wed Oct 06 07:26:55 EDT 2021	-1	0		183	77 KB	linear	urn:local:.:pop-dxz06zy
group_1362.aln	155733	851	71.0%	100.0%	100.0%	Tue Oct 05 22:16:25 EDT 2021	Tue Oct 05 22:16:25 EDT 2021	Alignment of 851 sequences	true	183	851.0	183	Wed Oct 06 07:26:55 EDT 2021	-1	0		183	77 KB	linear	urn:local:.:poq-dxz06zy
group_1365.aln	319125	851	63.2%	99.2%	100.0%	Tue Oct 05 22:16:26 EDT 2021	Tue Oct 05 22:16:26 EDT 2021	Alignment of 851 sequences	true	375	851.0	375	Wed Oct 06 07:26:55 EDT 2021	-1	0		375	117 KB	linear	urn:local:.:por-dxz06zy
group_1366.aln	319125	851	64.3%	100.0%	100.0%	Tue Oct 05 22:16:26 EDT 2021	Tue Oct 05 22:16:26 EDT 2021	Alignment of 851 sequences	true	375	851.0	375	Wed Oct 06 07:26:55 EDT 2021	-1	0		375	117 KB	linear	urn:local:.:pos-dxz06zy
group_1367.aln	319125	851	68.2%	99.5%	99.9%	Tue Oct 05 22:16:26 EDT 2021	Tue Oct 05 22:16:26 EDT 2021	Alignment of 851 sequences	true	375	851.0	375	Wed Oct 06 07:26:55 EDT 2021	-1	0		375	117 KB	linear	urn:local:.:pot-dxz06zy
group_1368.aln	316572	851	66.4%	99.7%	100.0%	Tue Oct 05 22:16:26 EDT 2021	Tue Oct 05 22:16:26 EDT 2021	Alignment of 851 sequences	true	372	851.0	372	Wed Oct 06 07:26:55 EDT 2021	-1	0		372	117 KB	linear	urn:local:.:pou-dxz06zy
group_1369.aln	266363	851	62.9%	99.4%	100.0%	Tue Oct 05 22:16:26 EDT 2021	Tue Oct 05 22:16:26 EDT 2021	Alignment of 851 sequences	true	313	851.0	313	Wed Oct 06 07:26:55 EDT 2021	-1	0		313	105 KB	linear	urn:local:.:pov-dxz06zy
group_1370.aln	571872	851	65.5%	99.4%	100.0%	Tue Oct 05 22:16:27 EDT 2021	Tue Oct 05 22:16:27 EDT 2021	Alignment of 851 sequences	true	672	851.0	672	Wed Oct 06 07:26:54 EDT 2021	-1	0		672	179 KB	linear	urn:local:.:pow-dxz06zy
group_1371.aln	571872	851	66.2%	99.3%	100.0%	Tue Oct 05 22:16:27 EDT 2021	Tue Oct 05 22:16:27 EDT 2021	Alignment of 851 sequences	true	672	851.0	672	Wed Oct 06 07:26:54 EDT 2021	-1	0		672	179 KB	linear	urn:local:.:pox-dxz06zy
group_1372.aln	571872	851	68.9%	99.4%	100.0%	Tue Oct 05 22:16:27 EDT 2021	Tue Oct 05 22:16:27 EDT 2021	Alignment of 851 sequences	true	672	851.0	672	Wed Oct 06 07:26:54 EDT 2021	-1	0		672	179 KB	linear	urn:local:.:poy-dxz06zy
group_1373.aln	571872	851	71.3%	99.3%	99.9%	Tue Oct 05 22:16:27 EDT 2021	Tue Oct 05 22:16:27 EDT 2021	Alignment of 851 sequences	true	672	851.0	672	Wed Oct 06 07:26:54 EDT 2021	-1	0		672	179 KB	linear	urn:local:.:poz-dxz06zy
group_1374.aln	571872	851	68.6%	99.4%	100.0%	Tue Oct 05 22:16:27 EDT 2021	Tue Oct 05 22:16:27 EDT 2021	Alignment of 851 sequences	true	672	851.0	672	Wed Oct 06 07:26:54 EDT 2021	-1	0		672	179 KB	linear	urn:local:.:pp0-dxz06zy
group_1376.aln	590594	851	67.6%	90.6%	100.0%	Tue Oct 05 22:16:28 EDT 2021	Tue Oct 05 22:16:28 EDT 2021	Alignment of 851 sequences	true	694	851.0	694	Wed Oct 06 07:26:54 EDT 2021	-1	0		694	184 KB	linear	urn:local:.:pp1-dxz06zy
group_1379.aln	339549	851	63.9%	94.7%	100.0%	Tue Oct 05 22:16:28 EDT 2021	Tue Oct 05 22:16:28 EDT 2021	Alignment of 851 sequences	true	399	851.0	399	Wed Oct 06 07:26:54 EDT 2021	-1	0		399	122 KB	linear	urn:local:.:pp2-dxz06zy
group_1380.aln	1156509	851	63.9%	99.6%	100.0%	Tue Oct 05 22:16:28 EDT 2021	Tue Oct 05 22:16:28 EDT 2021	Alignment of 851 sequences	true	1359	851.0	1359	Wed Oct 06 07:26:54 EDT 2021	-1	0		1359	325 KB	linear	urn:local:.:pp3-dxz06zy
group_1383.aln	576978	851	68.6%	100.0%	100.0%	Tue Oct 05 22:16:29 EDT 2021	Tue Oct 05 22:16:29 EDT 2021	Alignment of 851 sequences	true	678	851.0	678	Wed Oct 06 07:26:54 EDT 2021	-1	0		678	181 KB	linear	urn:local:.:pp4-dxz06zy
group_1385.aln	509749	851	72.8%	99.0%	100.0%	Tue Oct 05 22:16:29 EDT 2021	Tue Oct 05 22:16:29 EDT 2021	Alignment of 851 sequences	true	599	851.0	599	Wed Oct 06 07:26:54 EDT 2021	-1	0		599	164 KB	linear	urn:local:.:pp5-dxz06zy
group_1386.aln	445924	851	69.5%	91.2%	100.0%	Tue Oct 05 22:16:29 EDT 2021	Tue Oct 05 22:16:29 EDT 2021	Alignment of 851 sequences	true	524	851.0	524	Wed Oct 06 07:26:54 EDT 2021	-1	0		524	148 KB	linear	urn:local:.:pp6-dxz06zy
group_1388.aln	207644	851	63.1%	93.9%	100.0%	Tue Oct 05 22:16:29 EDT 2021	Tue Oct 05 22:16:29 EDT 2021	Alignment of 851 sequences	true	244	851.0	244	Wed Oct 06 07:26:53 EDT 2021	-1	0		244	90 KB	linear	urn:local:.:pp7-dxz06zy
group_1391.aln	569319	851	68.3%	99.9%	100.0%	Tue Oct 05 22:16:30 EDT 2021	Tue Oct 05 22:16:30 EDT 2021	Alignment of 851 sequences	true	669	851.0	669	Wed Oct 06 07:26:53 EDT 2021	-1	0		669	179 KB	linear	urn:local:.:pp8-dxz06zy
group_1392.aln	153180	851	57.2%	100.0%	100.0%	Tue Oct 05 22:16:30 EDT 2021	Tue Oct 05 22:16:30 EDT 2021	Alignment of 851 sequences	true	180	851.0	180	Wed Oct 06 07:26:53 EDT 2021	-1	0		180	76 KB	linear	urn:local:.:pp9-dxz06zy
group_1394.aln	1151403	851	69.1%	99.6%	100.0%	Tue Oct 05 22:16:30 EDT 2021	Tue Oct 05 22:16:30 EDT 2021	Alignment of 851 sequences	true	1353	851.0	1353	Wed Oct 06 07:26:53 EDT 2021	-1	0		1353	324 KB	linear	urn:local:.:ppa-dxz06zy
group_1395.aln	1138638	851	66.1%	99.7%	100.0%	Tue Oct 05 22:16:30 EDT 2021	Tue Oct 05 22:16:30 EDT 2021	Alignment of 851 sequences	true	1338	851.0	1338	Wed Oct 06 07:26:53 EDT 2021	-1	0		1338	321 KB	linear	urn:local:.:ppb-dxz06zy
group_1400.aln	370185	851	63.4%	99.8%	100.0%	Tue Oct 05 22:16:31 EDT 2021	Tue Oct 05 22:16:31 EDT 2021	Alignment of 851 sequences	true	435	851.0	435	Wed Oct 06 07:26:53 EDT 2021	-1	0		435	130 KB	linear	urn:local:.:ppc-dxz06zy
group_1402.aln	1148850	851	68.7%	99.5%	100.0%	Tue Oct 05 22:16:31 EDT 2021	Tue Oct 05 22:16:31 EDT 2021	Alignment of 851 sequences	true	1350	851.0	1350	Wed Oct 06 07:26:53 EDT 2021	-1	0		1350	324 KB	linear	urn:local:.:ppd-dxz06zy
group_1404.aln	316572	851	66.1%	99.5%	100.0%	Tue Oct 05 22:16:31 EDT 2021	Tue Oct 05 22:16:31 EDT 2021	Alignment of 851 sequences	true	372	851.0	372	Wed Oct 06 07:26:53 EDT 2021	-1	0		372	117 KB	linear	urn:local:.:ppe-dxz06zy
group_1406.aln	316572	851	62.1%	98.9%	100.0%	Tue Oct 05 22:16:31 EDT 2021	Tue Oct 05 22:16:31 EDT 2021	Alignment of 851 sequences	true	372	851.0	372	Wed Oct 06 07:26:53 EDT 2021	-1	0		372	117 KB	linear	urn:local:.:ppf-dxz06zy
group_1408.aln	566766	851	66.4%	99.2%	100.0%	Tue Oct 05 22:16:32 EDT 2021	Tue Oct 05 22:16:32 EDT 2021	Alignment of 851 sequences	true	666	851.0	666	Wed Oct 06 07:26:52 EDT 2021	-1	0		666	178 KB	linear	urn:local:.:ppg-dxz06zy
group_1409.aln	566766	851	70.7%	99.8%	100.0%	Tue Oct 05 22:16:32 EDT 2021	Tue Oct 05 22:16:32 EDT 2021	Alignment of 851 sequences	true	666	851.0	666	Wed Oct 06 07:26:52 EDT 2021	-1	0		666	178 KB	linear	urn:local:.:pph-dxz06zy
group_1410.aln	946312	851	75.1%	99.5%	100.0%	Tue Oct 05 22:16:32 EDT 2021	Tue Oct 05 22:16:32 EDT 2021	Alignment of 851 sequences	true	1112	851.0	1112	Wed Oct 06 07:26:52 EDT 2021	-1	0		1112	274 KB	linear	urn:local:.:ppi-dxz06zy
group_1413.aln	1237354	851	65.6%	98.0%	99.9%	Tue Oct 05 22:16:32 EDT 2021	Tue Oct 05 22:16:32 EDT 2021	Alignment of 851 sequences	true	1454	851.0	1454	Wed Oct 06 07:26:52 EDT 2021	-1	0		1454	345 KB	linear	urn:local:.:ppj-dxz06zy
group_1417.aln	1141191	851	66.1%	99.3%	100.0%	Tue Oct 05 22:16:33 EDT 2021	Tue Oct 05 22:16:33 EDT 2021	Alignment of 851 sequences	true	1341	851.0	1341	Wed Oct 06 07:26:52 EDT 2021	-1	0		1341	322 KB	linear	urn:local:.:ppk-dxz06zy
group_1418.aln	1141191	851	65.0%	99.5%	100.0%	Tue Oct 05 22:16:33 EDT 2021	Tue Oct 05 22:16:33 EDT 2021	Alignment of 851 sequences	true	1341	851.0	1341	Wed Oct 06 07:26:52 EDT 2021	-1	0		1341	322 KB	linear	urn:local:.:ppl-dxz06zy
